date,consumption
1598936400000,77
1598940000000,75
1598943600000,19
1598947200000,25
1598950800000,93
1598954400000,28
1598958000000,51
1598961600000,88
1598965200000,87
1598968800000,59
1598972400000,54
1598976000000,96
1598979600000,62
1598983200000,30
1598986800000,2
1598990400000,72
1598994000000,32
1598997600000,62
1599001200000,84
1599004800000,58
1599008400000,84
1599012000000,12
1599015600000,54
1599019200000,37
1599022800000,43
1599026400000,70
1599030000000,29
1599033600000,80
1599037200000,57
1599040800000,78
1599044400000,68
1599048000000,17
1599051600000,8
1599055200000,21
1599058800000,44
1599062400000,84
1599066000000,13
1599069600000,29
1599073200000,48
1599076800000,11
1599080400000,94
1599084000000,80
1599087600000,25
1599091200000,5
1599094800000,42
1599098400000,86
1599102000000,90
1599105600000,4
1599109200000,53
1599112800000,72
1599116400000,64
1599120000000,40
1599123600000,56
1599127200000,8
1599130800000,42
1599134400000,67
1599138000000,1
1599141600000,43
1599145200000,93
1599148800000,25
1599152400000,38
1599156000000,42
1599159600000,51
1599163200000,5
1599166800000,83
1599170400000,56
1599174000000,48
1599177600000,67
1599181200000,84
1599184800000,91
1599188400000,4
1599192000000,72
1599195600000,26
1599199200000,44
1599202800000,16
1599206400000,77
1599210000000,20
1599213600000,25
1599217200000,69
1599220800000,38
1599224400000,28
1599228000000,32
1599231600000,24
1599235200000,19
1599238800000,67
1599242400000,24
1599246000000,85
1599249600000,55
1599253200000,71
1599256800000,22
1599260400000,92
1599264000000,29
1599267600000,90
1599271200000,95
1599274800000,7
1599278400000,59
1599282000000,14
1599285600000,71
1599289200000,92
1599292800000,87
1599296400000,56
1599300000000,21
1599303600000,54
1599307200000,83
1599310800000,22
1599314400000,2
1599318000000,38
1599321600000,94
1599325200000,72
1599328800000,32
1599332400000,90
1599336000000,52
1599339600000,94
1599343200000,70
1599346800000,64
1599350400000,97
1599354000000,18
1599357600000,37
1599361200000,30
1599364800000,66
1599368400000,34
1599372000000,94
1599375600000,50
1599379200000,11
1599382800000,44
1599386400000,5
1599390000000,93
1599393600000,69
1599397200000,36
1599400800000,26
1599404400000,46
1599408000000,75
1599411600000,19
1599415200000,12
1599418800000,23
1599422400000,68
1599426000000,17
1599429600000,40
1599433200000,75
1599436800000,5
1599440400000,39
1599444000000,52
1599447600000,36
1599451200000,3
1599454800000,27
1599458400000,73
1599462000000,22
1599465600000,97
1599469200000,26
1599472800000,82
1599476400000,90
1599480000000,25
1599483600000,82
1599487200000,50
1599490800000,62
1599494400000,15
1599498000000,71
1599501600000,98
1599505200000,29
1599508800000,30
1599512400000,52
1599516000000,36
1599519600000,80
1599523200000,46
1599526800000,40
1599530400000,100
1599534000000,75
1599537600000,75
1599541200000,17
1599544800000,26
1599548400000,95
1599552000000,28
1599555600000,71
1599559200000,17
1599562800000,86
1599566400000,7
1599570000000,58
1599573600000,72
1599577200000,4
1599580800000,51
1599584400000,84
1599588000000,6
1599591600000,13
1599595200000,22
1599598800000,41
1599602400000,80
1599606000000,4
1599609600000,97
1599613200000,5
1599616800000,65
1599620400000,94
1599624000000,82
1599627600000,36
1599631200000,37
1599634800000,67
1599638400000,33
1599642000000,77
1599645600000,21
1599649200000,54
1599652800000,47
1599656400000,37
1599660000000,64
1599663600000,48
1599667200000,55
1599670800000,7
1599674400000,68
1599678000000,98
1599681600000,98
1599685200000,21
1599688800000,11
1599692400000,76
1599696000000,62
1599699600000,98
1599703200000,69
1599706800000,20
1599710400000,61
1599714000000,28
1599717600000,72
1599721200000,58
1599724800000,76
1599728400000,54
1599732000000,29
1599735600000,69
1599739200000,22
1599742800000,16
1599746400000,73
1599750000000,65
1599753600000,28
1599757200000,44
1599760800000,38
1599764400000,59
1599768000000,94
1599771600000,4
1599775200000,81
1599778800000,31
1599782400000,68
1599786000000,34
1599789600000,65
1599793200000,37
1599796800000,69
1599800400000,6
1599804000000,57
1599807600000,61
1599811200000,22
1599814800000,40
1599818400000,91
1599822000000,97
1599825600000,27
1599829200000,2
1599832800000,51
1599836400000,85
1599840000000,54
1599843600000,92
1599847200000,13
1599850800000,100
1599854400000,74
1599858000000,1
1599861600000,48
1599865200000,46
1599868800000,19
1599872400000,58
1599876000000,35
1599879600000,37
1599883200000,57
1599886800000,49
1599890400000,36
1599894000000,5
1599897600000,95
1599901200000,14
1599904800000,83
