date,consumption
1604210400000,25
1604214000000,20
1604217600000,88
1604221200000,2
1604224800000,67
1604228400000,64
1604232000000,49
1604235600000,12
1604239200000,35
1604242800000,58
1604246400000,15
1604250000000,6
1604253600000,14
1604257200000,39
1604260800000,89
1604264400000,7
1604268000000,6
1604271600000,100
1604275200000,82
1604278800000,54
1604282400000,27
1604286000000,36
1604289600000,8
1604293200000,81
1604296800000,12
1604300400000,2
1604304000000,72
1604307600000,42
1604311200000,17
1604314800000,14
1604318400000,60
1604322000000,40
1604325600000,89
1604329200000,67
1604332800000,88
1604336400000,22
1604340000000,2
1604343600000,16
1604347200000,59
1604350800000,98
1604354400000,47
1604358000000,3
1604361600000,7
1604365200000,21
1604368800000,21
1604372400000,53
1604376000000,9
1604379600000,39
1604383200000,88
1604386800000,7
1604390400000,49
1604394000000,5
1604397600000,81
1604401200000,96
1604404800000,96
1604408400000,75
1604412000000,5
1604415600000,20
1604419200000,79
1604422800000,52
1604426400000,78
1604430000000,28
1604433600000,53
1604437200000,9
1604440800000,44
1604444400000,11
1604448000000,17
1604451600000,63
1604455200000,79
1604458800000,51
1604462400000,34
1604466000000,82
1604469600000,74
1604473200000,1
1604476800000,75
1604480400000,8
1604484000000,9
1604487600000,38
1604491200000,97
1604494800000,54
1604498400000,57
1604502000000,20
1604505600000,11
1604509200000,47
1604512800000,43
1604516400000,87
1604520000000,54
1604523600000,90
1604527200000,75
1604530800000,37
1604534400000,74
1604538000000,46
1604541600000,47
1604545200000,97
1604548800000,17
1604552400000,36
1604556000000,63
1604559600000,90
1604563200000,88
1604566800000,77
1604570400000,78
1604574000000,81
1604577600000,35
1604581200000,7
1604584800000,52
1604588400000,29
1604592000000,42
1604595600000,48
1604599200000,37
1604602800000,69
1604606400000,76
1604610000000,19
1604613600000,53
1604617200000,79
1604620800000,26
1604624400000,51
1604628000000,93
1604631600000,81
1604635200000,98
1604638800000,65
1604642400000,36
1604646000000,45
1604649600000,59
1604653200000,27
1604656800000,5
1604660400000,59
1604664000000,29
1604667600000,57
1604671200000,42
1604674800000,75
1604678400000,98
1604682000000,91
1604685600000,54
1604689200000,44
1604692800000,52
1604696400000,37
1604700000000,11
1604703600000,56
1604707200000,66
1604710800000,13
1604714400000,15
1604718000000,68
1604721600000,75
1604725200000,23
1604728800000,51
1604732400000,38
1604736000000,22
1604739600000,9
1604743200000,58
1604746800000,18
1604750400000,71
1604754000000,89
1604757600000,18
1604761200000,49
1604764800000,22
1604768400000,2
1604772000000,71
1604775600000,22
1604779200000,44
1604782800000,67
1604786400000,63
1604790000000,79
1604793600000,20
1604797200000,28
1604800800000,38
1604804400000,81
1604808000000,37
1604811600000,51
1604815200000,9
1604818800000,14
1604822400000,8
1604826000000,37
1604829600000,89
1604833200000,12
1604836800000,42
1604840400000,50
1604844000000,16
1604847600000,88
1604851200000,43
1604854800000,39
1604858400000,96
1604862000000,26
1604865600000,66
1604869200000,33
1604872800000,14
1604876400000,63
1604880000000,6
1604883600000,12
1604887200000,5
1604890800000,43
1604894400000,70
1604898000000,93
1604901600000,91
1604905200000,50
1604908800000,55
1604912400000,54
1604916000000,10
1604919600000,82
1604923200000,81
1604926800000,56
1604930400000,87
1604934000000,42
1604937600000,27
1604941200000,48
1604944800000,15
1604948400000,13
1604952000000,6
1604955600000,45
1604959200000,70
1604962800000,78
1604966400000,100
1604970000000,80
1604973600000,86
1604977200000,53
1604980800000,86
1604984400000,83
1604988000000,63
1604991600000,37
1604995200000,34
1604998800000,18
1605002400000,26
1605006000000,51
1605009600000,37
1605013200000,4
1605016800000,89
1605020400000,12
1605024000000,54
1605027600000,14
1605031200000,14
1605034800000,47
1605038400000,39
1605042000000,6
1605045600000,10
1605049200000,67
1605052800000,82
1605056400000,65
1605060000000,69
1605063600000,78
1605067200000,77
1605070800000,8
1605074400000,21
1605078000000,87
1605081600000,88
1605085200000,56
1605088800000,9
1605092400000,25
1605096000000,70
1605099600000,18
1605103200000,13
1605106800000,32
1605110400000,95
1605114000000,56
1605117600000,55
1605121200000,60
1605124800000,74
1605128400000,98
1605132000000,55
1605135600000,50
1605139200000,30
1605142800000,75
1605146400000,72
1605150000000,77
1605153600000,82
1605157200000,92
1605160800000,20
1605164400000,23
1605168000000,6
1605171600000,25
1605175200000,39
1605178800000,27
1605182400000,11
1605186000000,65
1605189600000,14
1605193200000,48
1605196800000,22
1605200400000,17
1605204000000,56
1605207600000,67
1605211200000,100
1605214800000,95
1605218400000,4
1605222000000,45
1605225600000,39
1605229200000,94
1605232800000,57
1605236400000,21
1605240000000,36
1605243600000,19
1605247200000,72
1605250800000,40
1605254400000,22
1605258000000,74
1605261600000,44
1605265200000,87
1605268800000,77
1605272400000,71
