date,consumption
1593579600000,88
1593583200000,43
1593586800000,34
1593590400000,91
1593594000000,95
1593597600000,45
1593601200000,85
1593604800000,95
1593608400000,97
1593612000000,64
1593615600000,78
1593619200000,43
1593622800000,73
1593626400000,72
1593630000000,85
1593633600000,83
1593637200000,39
1593640800000,45
1593644400000,61
1593648000000,65
1593651600000,31
1593655200000,79
1593658800000,9
1593662400000,2
1593666000000,58
1593669600000,60
1593673200000,27
1593676800000,14
1593680400000,7
1593684000000,97
1593687600000,11
1593691200000,87
1593694800000,37
1593698400000,25
1593702000000,29
1593705600000,24
1593709200000,1
1593712800000,68
1593716400000,91
1593720000000,70
1593723600000,81
1593727200000,44
1593730800000,3
1593734400000,38
1593738000000,20
1593741600000,7
1593745200000,20
1593748800000,57
1593752400000,45
1593756000000,61
1593759600000,52
1593763200000,62
1593766800000,98
1593770400000,62
1593774000000,51
1593777600000,38
1593781200000,30
1593784800000,5
1593788400000,20
1593792000000,69
1593795600000,25
1593799200000,4
1593802800000,36
1593806400000,27
1593810000000,88
1593813600000,89
1593817200000,8
1593820800000,27
1593824400000,41
1593828000000,1
1593831600000,32
1593835200000,3
1593838800000,38
1593842400000,8
1593846000000,45
1593849600000,93
1593853200000,74
1593856800000,91
1593860400000,58
1593864000000,64
1593867600000,80
1593871200000,54
1593874800000,59
1593878400000,61
1593882000000,69
1593885600000,23
1593889200000,93
1593892800000,71
1593896400000,67
1593900000000,47
1593903600000,31
1593907200000,51
1593910800000,4
1593914400000,45
1593918000000,99
1593921600000,80
1593925200000,30
1593928800000,57
1593932400000,74
1593936000000,11
1593939600000,10
1593943200000,88
1593946800000,14
1593950400000,84
1593954000000,60
1593957600000,55
1593961200000,16
1593964800000,31
1593968400000,84
1593972000000,21
1593975600000,83
1593979200000,11
1593982800000,83
1593986400000,87
1593990000000,33
1593993600000,82
1593997200000,87
1594000800000,85
1594004400000,100
1594008000000,98
1594011600000,11
1594015200000,55
1594018800000,66
1594022400000,60
1594026000000,90
1594029600000,45
1594033200000,100
1594036800000,87
1594040400000,79
1594044000000,36
1594047600000,50
1594051200000,13
1594054800000,80
1594058400000,65
1594062000000,26
1594065600000,97
1594069200000,22
1594072800000,95
1594076400000,9
1594080000000,61
1594083600000,62
1594087200000,83
1594090800000,66
1594094400000,98
1594098000000,21
1594101600000,25
1594105200000,1
1594108800000,73
1594112400000,98
1594116000000,55
1594119600000,45
1594123200000,93
1594126800000,47
1594130400000,8
1594134000000,22
1594137600000,20
1594141200000,12
1594144800000,83
1594148400000,70
1594152000000,95
1594155600000,95
1594159200000,72
1594162800000,80
1594166400000,63
1594170000000,63
1594173600000,7
1594177200000,1
1594180800000,13
1594184400000,97
1594188000000,81
1594191600000,19
1594195200000,94
1594198800000,51
1594202400000,99
1594206000000,49
1594209600000,61
1594213200000,16
1594216800000,98
1594220400000,76
1594224000000,28
1594227600000,26
1594231200000,2
1594234800000,94
1594238400000,86
1594242000000,69
1594245600000,100
1594249200000,42
1594252800000,78
1594256400000,36
1594260000000,6
1594263600000,28
1594267200000,11
1594270800000,25
1594274400000,27
1594278000000,38
1594281600000,29
1594285200000,93
1594288800000,5
1594292400000,20
1594296000000,78
1594299600000,9
1594303200000,82
1594306800000,21
1594310400000,38
1594314000000,64
1594317600000,67
1594321200000,92
1594324800000,30
1594328400000,91
1594332000000,20
1594335600000,21
1594339200000,94
1594342800000,26
1594346400000,79
1594350000000,64
1594353600000,14
1594357200000,92
1594360800000,23
1594364400000,6
1594368000000,65
1594371600000,5
1594375200000,31
1594378800000,43
1594382400000,68
1594386000000,90
1594389600000,22
