date,consumption
1604210400000,23
1604214000000,3
1604217600000,9
1604221200000,84
1604224800000,33
1604228400000,32
1604232000000,83
1604235600000,93
1604239200000,86
1604242800000,77
1604246400000,3
1604250000000,38
1604253600000,100
1604257200000,27
1604260800000,42
1604264400000,50
1604268000000,12
1604271600000,22
1604275200000,78
1604278800000,67
1604282400000,18
1604286000000,46
1604289600000,87
1604293200000,24
1604296800000,59
1604300400000,68
1604304000000,64
1604307600000,85
1604311200000,73
1604314800000,31
1604318400000,49
1604322000000,74
1604325600000,45
1604329200000,3
1604332800000,8
1604336400000,30
1604340000000,76
1604343600000,51
1604347200000,10
1604350800000,77
1604354400000,59
1604358000000,29
1604361600000,55
1604365200000,45
1604368800000,65
1604372400000,14
1604376000000,80
1604379600000,37
1604383200000,89
1604386800000,23
1604390400000,81
1604394000000,33
1604397600000,72
1604401200000,67
1604404800000,9
1604408400000,39
1604412000000,55
1604415600000,61
1604419200000,9
1604422800000,96
1604426400000,66
1604430000000,9
1604433600000,32
1604437200000,70
1604440800000,68
1604444400000,69
1604448000000,45
1604451600000,26
1604455200000,57
1604458800000,100
1604462400000,9
1604466000000,59
1604469600000,81
1604473200000,23
1604476800000,12
1604480400000,39
1604484000000,70
1604487600000,99
1604491200000,70
1604494800000,57
1604498400000,55
1604502000000,6
1604505600000,99
1604509200000,39
1604512800000,31
1604516400000,100
1604520000000,37
1604523600000,100
1604527200000,20
1604530800000,84
1604534400000,75
1604538000000,96
1604541600000,62
1604545200000,1
1604548800000,95
1604552400000,62
1604556000000,80
1604559600000,5
1604563200000,44
1604566800000,45
1604570400000,53
1604574000000,55
1604577600000,15
1604581200000,19
1604584800000,21
1604588400000,19
1604592000000,100
1604595600000,82
1604599200000,27
1604602800000,8
1604606400000,9
1604610000000,24
1604613600000,5
1604617200000,19
1604620800000,34
1604624400000,63
1604628000000,66
1604631600000,9
1604635200000,69
1604638800000,77
1604642400000,85
1604646000000,78
1604649600000,36
1604653200000,47
1604656800000,70
1604660400000,21
1604664000000,18
1604667600000,97
1604671200000,97
1604674800000,43
1604678400000,49
1604682000000,87
1604685600000,29
1604689200000,76
1604692800000,92
1604696400000,86
1604700000000,8
1604703600000,6
1604707200000,9
1604710800000,59
1604714400000,80
1604718000000,67
1604721600000,57
1604725200000,45
1604728800000,54
1604732400000,71
1604736000000,72
1604739600000,15
1604743200000,8
1604746800000,37
1604750400000,64
1604754000000,46
1604757600000,4
1604761200000,41
1604764800000,19
1604768400000,47
1604772000000,91
1604775600000,28
1604779200000,8
1604782800000,87
1604786400000,56
1604790000000,32
1604793600000,98
1604797200000,35
1604800800000,58
1604804400000,43
1604808000000,57
1604811600000,100
1604815200000,63
1604818800000,78
1604822400000,65
1604826000000,89
1604829600000,88
1604833200000,95
1604836800000,29
1604840400000,71
1604844000000,64
1604847600000,5
1604851200000,18
1604854800000,64
1604858400000,75
1604862000000,53
1604865600000,22
1604869200000,9
1604872800000,68
1604876400000,28
1604880000000,45
1604883600000,48
1604887200000,38
1604890800000,51
1604894400000,1
1604898000000,7
1604901600000,47
1604905200000,53
1604908800000,59
1604912400000,52
1604916000000,5
1604919600000,59
1604923200000,9
1604926800000,52
1604930400000,27
1604934000000,14
1604937600000,6
1604941200000,68
1604944800000,32
1604948400000,14
1604952000000,67
1604955600000,2
1604959200000,98
1604962800000,30
1604966400000,70
1604970000000,25
1604973600000,40
1604977200000,63
1604980800000,100
1604984400000,82
1604988000000,32
1604991600000,62
1604995200000,76
1604998800000,24
1605002400000,99
1605006000000,52
1605009600000,61
1605013200000,26
1605016800000,51
1605020400000,65
1605024000000,21
1605027600000,15
1605031200000,14
1605034800000,13
1605038400000,92
1605042000000,62
1605045600000,60
1605049200000,25
1605052800000,58
1605056400000,26
1605060000000,16
1605063600000,33
1605067200000,71
1605070800000,7
1605074400000,14
1605078000000,62
1605081600000,72
1605085200000,21
1605088800000,3
1605092400000,45
1605096000000,96
1605099600000,5
1605103200000,38
1605106800000,1
1605110400000,44
1605114000000,35
1605117600000,69
1605121200000,69
1605124800000,82
1605128400000,44
1605132000000,80
1605135600000,96
1605139200000,19
1605142800000,40
1605146400000,93
1605150000000,84
1605153600000,28
1605157200000,78
1605160800000,47
1605164400000,23
1605168000000,80
1605171600000,77
1605175200000,5
1605178800000,83
1605182400000,35
1605186000000,74
1605189600000,68
1605193200000,99
1605196800000,93
1605200400000,30
1605204000000,55
1605207600000,64
1605211200000,82
1605214800000,53
1605218400000,90
1605222000000,53
1605225600000,31
1605229200000,14
1605232800000,4
1605236400000,73
1605240000000,54
1605243600000,37
1605247200000,69
1605250800000,2
1605254400000,3
1605258000000,8
1605261600000,59
1605265200000,2
1605268800000,93
1605272400000,65
1605276000000,41
1605279600000,35
1605283200000,14
1605286800000,3
1605290400000,82
1605294000000,60
1605297600000,80
1605301200000,12
1605304800000,80
1605308400000,61
1605312000000,46
1605315600000,100
1605319200000,30
1605322800000,33
1605326400000,66
1605330000000,35
1605333600000,45
1605337200000,93
1605340800000,79
1605344400000,56
1605348000000,83
1605351600000,40
1605355200000,19
1605358800000,36
1605362400000,46
1605366000000,40
1605369600000,43
1605373200000,16
1605376800000,61
1605380400000,50
1605384000000,73
1605387600000,58
1605391200000,82
1605394800000,33
1605398400000,74
1605402000000,51
1605405600000,95
1605409200000,3
1605412800000,4
1605416400000,24
1605420000000,41
1605423600000,67
1605427200000,66
1605430800000,75
1605434400000,85
1605438000000,84
1605441600000,78
1605445200000,77
1605448800000,100
1605452400000,79
1605456000000,11
1605459600000,4
1605463200000,93
1605466800000,87
1605470400000,64
1605474000000,43
1605477600000,41
1605481200000,38
1605484800000,100
1605488400000,21
1605492000000,76
1605495600000,32
1605499200000,83
1605502800000,33
1605506400000,90
1605510000000,23
1605513600000,97
1605517200000,68
1605520800000,95
1605524400000,45
1605528000000,12
1605531600000,54
1605535200000,93
1605538800000,98
1605542400000,94
1605546000000,54
1605549600000,79
1605553200000,94
1605556800000,80
1605560400000,2
1605564000000,27
1605567600000,77
1605571200000,94
1605574800000,27
1605578400000,51
1605582000000,43
1605585600000,85
1605589200000,6
1605592800000,95
1605596400000,30
1605600000000,34
1605603600000,47
1605607200000,52
1605610800000,96
1605614400000,1
1605618000000,37
1605621600000,71
1605625200000,13
1605628800000,68
1605632400000,43
1605636000000,27
1605639600000,35
1605643200000,70
1605646800000,60
1605650400000,11
1605654000000,74
1605657600000,45
1605661200000,20
1605664800000,49
1605668400000,90
1605672000000,94
1605675600000,10
1605679200000,61
1605682800000,14
1605686400000,2
1605690000000,27
1605693600000,23
1605697200000,48
1605700800000,71
1605704400000,37
1605708000000,26
1605711600000,96
1605715200000,73
1605718800000,57
1605722400000,95
1605726000000,26
1605729600000,31
1605733200000,97
1605736800000,17
1605740400000,34
1605744000000,84
1605747600000,75
1605751200000,97
1605754800000,51
1605758400000,31
1605762000000,36
1605765600000,31
1605769200000,29
1605772800000,39
1605776400000,98
1605780000000,18
1605783600000,7
1605787200000,52
1605790800000,3
1605794400000,64
1605798000000,18
1605801600000,60
1605805200000,48
1605808800000,100
1605812400000,31
1605816000000,17
1605819600000,62
1605823200000,61
1605826800000,72
1605830400000,100
1605834000000,20
1605837600000,75
1605841200000,69
1605844800000,60
1605848400000,8
1605852000000,54
1605855600000,86
1605859200000,19
1605862800000,83
1605866400000,99
1605870000000,86
1605873600000,77
1605877200000,27
1605880800000,15
1605884400000,52
1605888000000,26
1605891600000,42
1605895200000,57
1605898800000,5
1605902400000,67
1605906000000,65
1605909600000,85
1605913200000,33
1605916800000,18
1605920400000,8
1605924000000,11
1605927600000,5
1605931200000,23
1605934800000,81
1605938400000,46
1605942000000,94
1605945600000,83
1605949200000,9
1605952800000,45
1605956400000,91
1605960000000,82
1605963600000,63
1605967200000,46
1605970800000,99
1605974400000,93
1605978000000,18
1605981600000,10
1605985200000,62
1605988800000,69
1605992400000,96
1605996000000,78
1605999600000,17
1606003200000,97
1606006800000,48
1606010400000,33
1606014000000,41
1606017600000,13
1606021200000,37
1606024800000,76
1606028400000,45
1606032000000,39
1606035600000,24
1606039200000,12
1606042800000,36
1606046400000,97
1606050000000,49
1606053600000,78
1606057200000,5
1606060800000,5
1606064400000,60
1606068000000,67
1606071600000,14
1606075200000,70
1606078800000,61
1606082400000,62
1606086000000,84
1606089600000,49
1606093200000,44
1606096800000,68
1606100400000,98
1606104000000,92
1606107600000,82
1606111200000,22
1606114800000,70
1606118400000,10
1606122000000,28
1606125600000,67
1606129200000,99
1606132800000,68
1606136400000,6
1606140000000,22
1606143600000,44
1606147200000,15
1606150800000,22
1606154400000,38
1606158000000,47
1606161600000,5
1606165200000,17
1606168800000,39
1606172400000,48
1606176000000,44
1606179600000,34
1606183200000,20
1606186800000,81
1606190400000,43
1606194000000,78
1606197600000,52
1606201200000,74
1606204800000,90
1606208400000,92
1606212000000,94
1606215600000,62
1606219200000,6
1606222800000,93
1606226400000,84
1606230000000,12
1606233600000,69
1606237200000,24
1606240800000,80
1606244400000,3
1606248000000,89
1606251600000,66
1606255200000,93
1606258800000,89
1606262400000,42
1606266000000,44
1606269600000,37
1606273200000,97
1606276800000,44
1606280400000,35
1606284000000,55
1606287600000,68
1606291200000,30
1606294800000,90
1606298400000,61
1606302000000,44
1606305600000,58
1606309200000,43
1606312800000,54
1606316400000,65
1606320000000,46
1606323600000,28
1606327200000,27
1606330800000,63
1606334400000,98
1606338000000,95
1606341600000,84
1606345200000,31
1606348800000,81
1606352400000,10
1606356000000,8
1606359600000,42
1606363200000,41
