date,consumption
1601528400000,42
1601532000000,25
1601535600000,10
1601539200000,14
1601542800000,30
1601546400000,100
1601550000000,79
1601553600000,39
1601557200000,64
1601560800000,38
1601564400000,73
1601568000000,81
1601571600000,54
1601575200000,85
1601578800000,53
1601582400000,97
1601586000000,45
1601589600000,97
1601593200000,72
1601596800000,72
1601600400000,54
1601604000000,16
1601607600000,52
1601611200000,90
1601614800000,18
1601618400000,71
1601622000000,29
1601625600000,66
1601629200000,37
1601632800000,66
1601636400000,62
1601640000000,90
1601643600000,2
1601647200000,87
1601650800000,39
1601654400000,16
1601658000000,41
1601661600000,80
1601665200000,5
1601668800000,98
1601672400000,54
1601676000000,33
1601679600000,25
1601683200000,100
1601686800000,78
1601690400000,58
1601694000000,31
1601697600000,14
1601701200000,32
1601704800000,22
1601708400000,12
1601712000000,16
1601715600000,91
1601719200000,72
1601722800000,77
1601726400000,15
1601730000000,54
1601733600000,49
1601737200000,30
1601740800000,32
1601744400000,20
1601748000000,51
1601751600000,93
1601755200000,35
1601758800000,71
1601762400000,20
1601766000000,98
1601769600000,79
1601773200000,75
1601776800000,7
1601780400000,32
1601784000000,2
1601787600000,75
1601791200000,55
1601794800000,82
1601798400000,54
1601802000000,47
1601805600000,67
1601809200000,85
1601812800000,73
1601816400000,46
1601820000000,99
1601823600000,16
1601827200000,90
1601830800000,42
1601834400000,8
1601838000000,43
1601841600000,61
1601845200000,34
1601848800000,37
1601852400000,32
1601856000000,79
1601859600000,78
1601863200000,93
1601866800000,55
1601870400000,59
1601874000000,99
1601877600000,88
1601881200000,21
1601884800000,96
1601888400000,21
1601892000000,88
1601895600000,89
1601899200000,87
1601902800000,2
1601906400000,57
1601910000000,35
1601913600000,86
1601917200000,61
1601920800000,28
1601924400000,47
1601928000000,41
1601931600000,12
1601935200000,33
1601938800000,15
1601942400000,61
1601946000000,12
1601949600000,56
1601953200000,83
1601956800000,38
1601960400000,65
1601964000000,1
1601967600000,34
1601971200000,86
1601974800000,91
1601978400000,44
1601982000000,35
1601985600000,74
1601989200000,24
1601992800000,1
1601996400000,38
1602000000000,95
1602003600000,55
1602007200000,1
1602010800000,76
1602014400000,73
1602018000000,17
1602021600000,79
1602025200000,10
1602028800000,57
1602032400000,24
1602036000000,90
1602039600000,32
1602043200000,64
1602046800000,29
1602050400000,27
1602054000000,64
1602057600000,89
1602061200000,5
1602064800000,96
1602068400000,38
1602072000000,88
1602075600000,42
1602079200000,92
1602082800000,90
1602086400000,75
1602090000000,99
1602093600000,88
1602097200000,76
1602100800000,47
1602104400000,57
1602108000000,13
1602111600000,98
1602115200000,31
1602118800000,85
1602122400000,31
1602126000000,96
1602129600000,73
1602133200000,26
1602136800000,7
1602140400000,11
1602144000000,82
1602147600000,12
1602151200000,66
1602154800000,38
1602158400000,88
1602162000000,34
1602165600000,27
1602169200000,42
1602172800000,74
1602176400000,98
1602180000000,49
1602183600000,39
1602187200000,10
1602190800000,78
1602194400000,74
1602198000000,1
1602201600000,100
1602205200000,39
1602208800000,91
1602212400000,84
1602216000000,27
1602219600000,46
1602223200000,43
1602226800000,51
1602230400000,79
1602234000000,96
1602237600000,64
1602241200000,68
1602244800000,75
1602248400000,5
1602252000000,90
1602255600000,16
1602259200000,93
1602262800000,62
1602266400000,86
1602270000000,48
1602273600000,60
1602277200000,78
1602280800000,47
1602284400000,61
1602288000000,2
1602291600000,79
1602295200000,65
1602298800000,39
1602302400000,15
1602306000000,56
1602309600000,100
1602313200000,11
1602316800000,69
1602320400000,8
1602324000000,35
1602327600000,41
1602331200000,55
1602334800000,80
1602338400000,72
1602342000000,6
1602345600000,14
1602349200000,42
1602352800000,8
1602356400000,18
1602360000000,82
1602363600000,38
1602367200000,33
1602370800000,65
1602374400000,84
1602378000000,76
1602381600000,41
1602385200000,31
1602388800000,64
1602392400000,78
1602396000000,94
1602399600000,60
1602403200000,37
1602406800000,7
1602410400000,45
1602414000000,87
1602417600000,31
1602421200000,70
1602424800000,92
1602428400000,67
1602432000000,88
1602435600000,22
1602439200000,2
1602442800000,14
1602446400000,82
1602450000000,21
1602453600000,95
1602457200000,31
1602460800000,2
1602464400000,20
1602468000000,10
1602471600000,52
1602475200000,44
1602478800000,46
1602482400000,46
1602486000000,53
1602489600000,45
1602493200000,98
1602496800000,31
1602500400000,92
1602504000000,24
1602507600000,95
1602511200000,87
1602514800000,43
1602518400000,47
1602522000000,41
1602525600000,80
1602529200000,85
1602532800000,83
1602536400000,68
1602540000000,90
1602543600000,47
1602547200000,90
1602550800000,79
1602554400000,25
1602558000000,53
1602561600000,74
1602565200000,59
1602568800000,1
1602572400000,84
1602576000000,96
1602579600000,38
1602583200000,49
1602586800000,76
1602590400000,76
1602594000000,6
1602597600000,97
1602601200000,47
1602604800000,35
1602608400000,78
1602612000000,25
1602615600000,69
1602619200000,58
1602622800000,53
1602626400000,15
1602630000000,13
1602633600000,21
1602637200000,59
1602640800000,94
1602644400000,5
1602648000000,78
1602651600000,66
