date,consumption
1604210400000,44
1604214000000,43
1604217600000,72
1604221200000,100
1604224800000,79
1604228400000,44
1604232000000,62
1604235600000,62
1604239200000,33
1604242800000,62
1604246400000,45
1604250000000,34
1604253600000,82
1604257200000,66
1604260800000,2
1604264400000,26
1604268000000,55
1604271600000,1
1604275200000,19
1604278800000,52
1604282400000,11
1604286000000,2
1604289600000,88
1604293200000,59
1604296800000,80
1604300400000,3
1604304000000,59
1604307600000,92
1604311200000,23
1604314800000,62
1604318400000,96
1604322000000,59
1604325600000,2
1604329200000,56
1604332800000,76
1604336400000,68
1604340000000,94
1604343600000,7
1604347200000,25
1604350800000,37
1604354400000,55
1604358000000,49
1604361600000,68
1604365200000,64
1604368800000,59
1604372400000,66
1604376000000,95
1604379600000,10
1604383200000,1
1604386800000,76
1604390400000,6
1604394000000,77
1604397600000,63
1604401200000,27
1604404800000,53
1604408400000,54
1604412000000,41
1604415600000,6
1604419200000,42
1604422800000,50
1604426400000,50
1604430000000,7
1604433600000,85
1604437200000,59
1604440800000,65
1604444400000,27
1604448000000,25
1604451600000,19
1604455200000,81
1604458800000,76
1604462400000,84
1604466000000,88
1604469600000,70
1604473200000,84
1604476800000,61
1604480400000,5
1604484000000,28
1604487600000,64
1604491200000,76
1604494800000,61
1604498400000,73
1604502000000,80
1604505600000,73
1604509200000,66
1604512800000,42
1604516400000,56
1604520000000,28
1604523600000,19
1604527200000,36
1604530800000,8
1604534400000,58
1604538000000,97
1604541600000,19
1604545200000,36
1604548800000,80
1604552400000,28
1604556000000,38
1604559600000,67
1604563200000,76
1604566800000,81
1604570400000,90
1604574000000,3
1604577600000,74
1604581200000,62
1604584800000,2
1604588400000,35
1604592000000,91
1604595600000,7
1604599200000,92
1604602800000,56
1604606400000,58
1604610000000,39
1604613600000,40
1604617200000,87
1604620800000,31
1604624400000,62
1604628000000,32
1604631600000,99
1604635200000,30
1604638800000,45
1604642400000,73
1604646000000,25
1604649600000,27
1604653200000,72
1604656800000,27
1604660400000,90
1604664000000,49
1604667600000,22
1604671200000,45
1604674800000,47
1604678400000,31
1604682000000,86
1604685600000,28
1604689200000,94
1604692800000,35
1604696400000,50
1604700000000,84
1604703600000,26
1604707200000,5
1604710800000,100
1604714400000,7
1604718000000,98
1604721600000,66
1604725200000,73
