date,consumption
1601528400000,36
1601532000000,89
1601535600000,4
1601539200000,83
1601542800000,76
1601546400000,26
1601550000000,96
1601553600000,51
1601557200000,53
1601560800000,11
1601564400000,53
1601568000000,43
1601571600000,92
1601575200000,3
1601578800000,55
1601582400000,82
1601586000000,81
1601589600000,73
1601593200000,69
1601596800000,37
1601600400000,71
1601604000000,28
1601607600000,88
1601611200000,5
1601614800000,88
1601618400000,17
1601622000000,55
1601625600000,53
1601629200000,25
1601632800000,54
1601636400000,11
1601640000000,92
1601643600000,10
1601647200000,27
1601650800000,72
1601654400000,10
1601658000000,57
1601661600000,71
1601665200000,41
1601668800000,20
1601672400000,77
1601676000000,35
1601679600000,44
1601683200000,94
1601686800000,57
1601690400000,10
1601694000000,48
1601697600000,84
1601701200000,11
1601704800000,100
1601708400000,38
1601712000000,17
1601715600000,8
1601719200000,67
1601722800000,99
1601726400000,24
1601730000000,99
1601733600000,18
1601737200000,52
1601740800000,44
1601744400000,82
1601748000000,62
1601751600000,62
1601755200000,91
1601758800000,36
1601762400000,50
1601766000000,47
1601769600000,75
1601773200000,17
1601776800000,71
1601780400000,11
1601784000000,74
1601787600000,46
1601791200000,80
1601794800000,25
1601798400000,70
1601802000000,20
1601805600000,65
1601809200000,4
1601812800000,67
1601816400000,71
1601820000000,2
1601823600000,84
1601827200000,67
1601830800000,12
1601834400000,57
1601838000000,81
1601841600000,57
1601845200000,23
1601848800000,20
1601852400000,16
1601856000000,86
1601859600000,30
1601863200000,45
1601866800000,13
1601870400000,30
1601874000000,18
1601877600000,100
1601881200000,18
1601884800000,96
1601888400000,70
1601892000000,53
1601895600000,7
1601899200000,45
1601902800000,52
1601906400000,16
1601910000000,4
1601913600000,6
1601917200000,63
1601920800000,57
1601924400000,44
1601928000000,91
1601931600000,79
1601935200000,63
1601938800000,73
1601942400000,16
1601946000000,27
1601949600000,3
1601953200000,70
1601956800000,1
1601960400000,61
1601964000000,92
1601967600000,69
1601971200000,65
1601974800000,9
1601978400000,45
1601982000000,46
1601985600000,40
1601989200000,53
1601992800000,58
1601996400000,18
1602000000000,5
1602003600000,2
1602007200000,7
1602010800000,96
1602014400000,39
1602018000000,87
1602021600000,84
1602025200000,64
1602028800000,33
1602032400000,4
1602036000000,1
1602039600000,30
1602043200000,33
1602046800000,19
1602050400000,9
1602054000000,92
1602057600000,41
1602061200000,86
1602064800000,79
1602068400000,43
1602072000000,43
1602075600000,52
1602079200000,64
1602082800000,36
1602086400000,62
1602090000000,57
1602093600000,70
1602097200000,66
1602100800000,60
1602104400000,46
1602108000000,24
1602111600000,13
1602115200000,56
1602118800000,76
1602122400000,30
1602126000000,26
1602129600000,43
1602133200000,2
1602136800000,10
1602140400000,58
1602144000000,54
1602147600000,4
1602151200000,86
1602154800000,51
1602158400000,100
1602162000000,41
1602165600000,44
1602169200000,54
1602172800000,2
1602176400000,57
1602180000000,39
1602183600000,93
1602187200000,84
1602190800000,93
1602194400000,50
1602198000000,7
1602201600000,50
1602205200000,87
1602208800000,61
1602212400000,81
1602216000000,88
1602219600000,64
1602223200000,37
1602226800000,64
1602230400000,7
1602234000000,43
1602237600000,30
1602241200000,61
1602244800000,93
1602248400000,46
1602252000000,3
1602255600000,71
1602259200000,84
1602262800000,17
1602266400000,12
1602270000000,97
1602273600000,44
1602277200000,57
1602280800000,78
1602284400000,42
1602288000000,64
1602291600000,95
1602295200000,56
1602298800000,89
1602302400000,88
1602306000000,67
1602309600000,30
1602313200000,96
1602316800000,89
1602320400000,36
1602324000000,89
1602327600000,58
1602331200000,27
1602334800000,84
1602338400000,12
1602342000000,33
1602345600000,41
1602349200000,34
1602352800000,9
1602356400000,34
1602360000000,83
1602363600000,40
1602367200000,73
1602370800000,41
1602374400000,19
1602378000000,91
1602381600000,69
1602385200000,66
1602388800000,79
1602392400000,78
1602396000000,58
1602399600000,48
1602403200000,20
1602406800000,68
1602410400000,58
1602414000000,77
1602417600000,98
1602421200000,60
1602424800000,12
1602428400000,89
1602432000000,54
1602435600000,91
1602439200000,46
1602442800000,8
1602446400000,94
1602450000000,25
1602453600000,65
1602457200000,23
1602460800000,81
1602464400000,79
1602468000000,28
1602471600000,98
1602475200000,94
1602478800000,79
1602482400000,32
1602486000000,77
1602489600000,11
1602493200000,20
1602496800000,41
1602500400000,22
1602504000000,85
1602507600000,11
1602511200000,60
1602514800000,15
1602518400000,91
1602522000000,41
1602525600000,68
1602529200000,89
1602532800000,93
1602536400000,74
1602540000000,50
1602543600000,15
1602547200000,38
1602550800000,23
1602554400000,51
1602558000000,24
1602561600000,86
1602565200000,31
1602568800000,78
1602572400000,84
1602576000000,28
1602579600000,90
1602583200000,22
1602586800000,78
1602590400000,45
1602594000000,90
1602597600000,80
1602601200000,77
1602604800000,5
1602608400000,55
1602612000000,49
1602615600000,8
1602619200000,3
1602622800000,7
1602626400000,68
1602630000000,15
1602633600000,21
1602637200000,3
1602640800000,76
1602644400000,55
1602648000000,61
1602651600000,15
1602655200000,27
1602658800000,95
1602662400000,78
1602666000000,53
1602669600000,30
1602673200000,30
1602676800000,61
1602680400000,67
1602684000000,52
1602687600000,79
1602691200000,86
1602694800000,34
1602698400000,84
1602702000000,86
1602705600000,66
1602709200000,10
1602712800000,95
1602716400000,31
1602720000000,19
1602723600000,49
1602727200000,46
1602730800000,2
1602734400000,66
1602738000000,28
1602741600000,89
1602745200000,16
1602748800000,47
1602752400000,3
1602756000000,2
1602759600000,67
1602763200000,84
1602766800000,58
1602770400000,67
1602774000000,99
1602777600000,88
1602781200000,1
1602784800000,21
1602788400000,39
1602792000000,35
1602795600000,19
1602799200000,23
1602802800000,38
1602806400000,39
1602810000000,34
1602813600000,38
1602817200000,66
1602820800000,91
1602824400000,41
1602828000000,27
1602831600000,28
1602835200000,83
1602838800000,52
1602842400000,29
1602846000000,87
1602849600000,40
1602853200000,98
1602856800000,29
1602860400000,74
1602864000000,68
1602867600000,60
1602871200000,60
1602874800000,27
1602878400000,70
1602882000000,30
1602885600000,25
1602889200000,23
1602892800000,13
1602896400000,47
1602900000000,10
1602903600000,94
1602907200000,88
1602910800000,61
1602914400000,72
1602918000000,8
1602921600000,80
1602925200000,96
1602928800000,91
1602932400000,65
1602936000000,67
1602939600000,43
1602943200000,19
1602946800000,24
1602950400000,15
1602954000000,3
1602957600000,39
1602961200000,67
1602964800000,75
1602968400000,27
1602972000000,85
1602975600000,54
1602979200000,38
1602982800000,84
1602986400000,59
1602990000000,59
1602993600000,45
1602997200000,14
1603000800000,85
1603004400000,50
1603008000000,95
1603011600000,36
1603015200000,10
1603018800000,25
1603022400000,63
1603026000000,72
1603029600000,92
1603033200000,49
1603036800000,49
1603040400000,50
1603044000000,61
1603047600000,5
1603051200000,60
1603054800000,96
1603058400000,8
1603062000000,15
1603065600000,99
1603069200000,20
1603072800000,21
1603076400000,33
1603080000000,91
1603083600000,35
1603087200000,22
1603090800000,17
1603094400000,87
1603098000000,62
1603101600000,86
1603105200000,27
1603108800000,63
1603112400000,84
1603116000000,2
1603119600000,12
1603123200000,9
1603126800000,98
1603130400000,77
1603134000000,1
1603137600000,57
1603141200000,98
1603144800000,21
1603148400000,88
1603152000000,13
1603155600000,58
1603159200000,69
1603162800000,87
1603166400000,41
1603170000000,22
1603173600000,8
1603177200000,91
1603180800000,2
1603184400000,71
1603188000000,74
1603191600000,33
1603195200000,70
1603198800000,12
1603202400000,76
1603206000000,36
1603209600000,2
1603213200000,19
1603216800000,71
1603220400000,58
1603224000000,31
1603227600000,95
1603231200000,65
1603234800000,40
1603238400000,96
1603242000000,73
1603245600000,47
1603249200000,40
1603252800000,61
1603256400000,11
1603260000000,86
1603263600000,83
1603267200000,55
1603270800000,7
1603274400000,78
1603278000000,100
1603281600000,2
1603285200000,52
1603288800000,53
1603292400000,52
1603296000000,73
1603299600000,17
1603303200000,97
1603306800000,2
1603310400000,74
1603314000000,95
1603317600000,82
1603321200000,95
1603324800000,24
1603328400000,3
1603332000000,83
1603335600000,51
1603339200000,90
1603342800000,86
1603346400000,63
1603350000000,82
1603353600000,93
1603357200000,19
1603360800000,87
1603364400000,35
1603368000000,4
1603371600000,45
1603375200000,3
1603378800000,74
1603382400000,56
1603386000000,84
1603389600000,14
1603393200000,38
1603396800000,91
1603400400000,90
1603404000000,12
1603407600000,62
1603411200000,60
1603414800000,28
1603418400000,49
1603422000000,30
1603425600000,60
1603429200000,89
1603432800000,93
1603436400000,36
1603440000000,61
1603443600000,65
1603447200000,87
1603450800000,78
1603454400000,98
1603458000000,41
1603461600000,88
1603465200000,94
1603468800000,29
1603472400000,1
1603476000000,100
1603479600000,52
1603483200000,16
1603486800000,82
1603490400000,31
1603494000000,31
1603497600000,80
1603501200000,62
1603504800000,56
1603508400000,58
1603512000000,27
1603515600000,64
1603519200000,17
1603522800000,30
1603526400000,66
1603530000000,7
1603533600000,86
1603537200000,44
1603540800000,34
1603544400000,4
1603548000000,33
1603551600000,44
1603555200000,14
1603558800000,59
1603562400000,21
1603566000000,31
1603569600000,22
1603573200000,45
1603576800000,34
1603580400000,51
1603584000000,4
1603587600000,78
1603591200000,13
1603594800000,82
1603598400000,37
1603602000000,95
1603605600000,88
1603609200000,83
1603612800000,62
1603616400000,5
1603620000000,35
1603623600000,77
1603627200000,22
1603630800000,13
1603634400000,26
1603638000000,89
1603641600000,10
1603645200000,90
1603648800000,74
1603652400000,13
1603656000000,9
1603659600000,12
1603663200000,12
1603666800000,29
1603670400000,90
1603674000000,85
1603677600000,2
1603681200000,100
1603684800000,24
1603688400000,97
1603692000000,93
1603695600000,74
1603699200000,45
1603702800000,28
1603706400000,11
1603710000000,26
1603713600000,3
1603717200000,32
1603720800000,13
1603724400000,30
1603728000000,16
1603731600000,16
1603735200000,63
1603738800000,62
1603742400000,56
1603746000000,86
1603749600000,68
1603753200000,18
1603756800000,88
1603760400000,34
1603764000000,1
1603767600000,89
1603771200000,61
1603774800000,40
1603778400000,38
1603782000000,5
1603785600000,83
1603789200000,64
1603792800000,66
1603796400000,79
1603800000000,27
1603803600000,85
1603807200000,47
1603810800000,28
1603814400000,91
1603818000000,45
1603821600000,11
1603825200000,13
1603828800000,52
1603832400000,20
1603836000000,93
1603839600000,73
1603843200000,22
1603846800000,93
1603850400000,72
1603854000000,27
1603857600000,55
1603861200000,42
1603864800000,61
1603868400000,98
1603872000000,9
1603875600000,8
1603879200000,56
1603882800000,62
1603886400000,37
1603890000000,89
1603893600000,14
1603897200000,88
1603900800000,8
1603904400000,67
1603908000000,91
1603911600000,34
1603915200000,57
1603918800000,11
1603922400000,11
1603926000000,78
1603929600000,61
1603933200000,75
1603936800000,81
1603940400000,20
1603944000000,10
1603947600000,68
1603951200000,63
1603954800000,85
1603958400000,86
1603962000000,1
1603965600000,89
1603969200000,17
1603972800000,81
1603976400000,75
1603980000000,97
1603983600000,90
1603987200000,80
1603990800000,39
1603994400000,41
1603998000000,21
1604001600000,53
1604005200000,30
1604008800000,76
1604012400000,62
1604016000000,88
1604019600000,10
1604023200000,68
1604026800000,34
1604030400000,61
1604034000000,54
1604037600000,10
1604041200000,67
1604044800000,56
1604048400000,79
1604052000000,9
1604055600000,32
1604059200000,31
1604062800000,80
1604066400000,29
1604070000000,65
1604073600000,28
1604077200000,67
1604080800000,86
1604084400000,100
1604088000000,9
1604091600000,25
1604095200000,72
