date,consumption
1593579600000,92
1593583200000,13
1593586800000,3
1593590400000,83
1593594000000,91
1593597600000,22
1593601200000,90
1593604800000,28
1593608400000,95
1593612000000,67
1593615600000,8
1593619200000,46
1593622800000,68
1593626400000,12
1593630000000,6
1593633600000,17
1593637200000,1
1593640800000,20
1593644400000,6
1593648000000,46
1593651600000,68
1593655200000,15
1593658800000,74
1593662400000,7
1593666000000,23
1593669600000,7
1593673200000,31
1593676800000,56
1593680400000,72
1593684000000,46
1593687600000,5
1593691200000,24
1593694800000,97
1593698400000,32
1593702000000,43
1593705600000,33
1593709200000,54
1593712800000,33
1593716400000,89
1593720000000,80
1593723600000,39
1593727200000,87
1593730800000,9
1593734400000,62
1593738000000,70
1593741600000,24
1593745200000,24
1593748800000,8
1593752400000,43
1593756000000,42
1593759600000,18
1593763200000,41
1593766800000,82
1593770400000,96
1593774000000,17
1593777600000,9
1593781200000,81
1593784800000,31
1593788400000,92
1593792000000,39
1593795600000,32
1593799200000,37
1593802800000,15
1593806400000,27
1593810000000,28
1593813600000,76
1593817200000,48
1593820800000,89
1593824400000,6
1593828000000,62
1593831600000,82
1593835200000,1
1593838800000,48
1593842400000,21
1593846000000,37
1593849600000,78
1593853200000,14
1593856800000,79
1593860400000,96
1593864000000,68
1593867600000,42
1593871200000,60
1593874800000,94
1593878400000,5
1593882000000,89
1593885600000,40
1593889200000,45
1593892800000,69
1593896400000,32
1593900000000,60
1593903600000,6
1593907200000,11
1593910800000,92
1593914400000,77
1593918000000,57
1593921600000,89
1593925200000,3
1593928800000,63
1593932400000,93
1593936000000,35
1593939600000,13
1593943200000,26
1593946800000,19
1593950400000,44
1593954000000,93
1593957600000,5
1593961200000,29
1593964800000,24
1593968400000,62
1593972000000,37
1593975600000,51
1593979200000,3
1593982800000,24
1593986400000,38
1593990000000,20
1593993600000,15
1593997200000,31
1594000800000,82
1594004400000,37
1594008000000,50
1594011600000,66
1594015200000,95
1594018800000,40
1594022400000,55
1594026000000,67
1594029600000,99
1594033200000,63
1594036800000,99
1594040400000,1
1594044000000,36
1594047600000,39
1594051200000,87
1594054800000,71
1594058400000,35
1594062000000,29
1594065600000,43
1594069200000,83
1594072800000,100
1594076400000,92
1594080000000,22
1594083600000,10
1594087200000,40
1594090800000,61
1594094400000,28
1594098000000,76
1594101600000,15
1594105200000,77
1594108800000,7
1594112400000,84
1594116000000,36
1594119600000,33
1594123200000,80
1594126800000,48
1594130400000,1
1594134000000,41
1594137600000,92
1594141200000,10
1594144800000,22
1594148400000,4
1594152000000,62
1594155600000,37
1594159200000,36
1594162800000,36
1594166400000,25
1594170000000,39
1594173600000,58
1594177200000,28
1594180800000,50
1594184400000,80
1594188000000,68
1594191600000,47
1594195200000,68
1594198800000,27
1594202400000,7
1594206000000,7
1594209600000,45
1594213200000,48
1594216800000,100
1594220400000,99
1594224000000,85
1594227600000,32
1594231200000,12
1594234800000,39
1594238400000,97
1594242000000,92
1594245600000,84
1594249200000,7
1594252800000,34
1594256400000,24
1594260000000,9
1594263600000,18
1594267200000,84
1594270800000,9
1594274400000,49
1594278000000,83
1594281600000,100
1594285200000,41
1594288800000,8
1594292400000,6
1594296000000,11
1594299600000,58
1594303200000,97
1594306800000,68
1594310400000,13
1594314000000,49
1594317600000,40
1594321200000,35
1594324800000,42
1594328400000,62
1594332000000,14
1594335600000,47
1594339200000,33
1594342800000,66
1594346400000,27
1594350000000,67
1594353600000,35
1594357200000,21
1594360800000,4
1594364400000,79
1594368000000,17
1594371600000,46
1594375200000,15
1594378800000,62
1594382400000,6
1594386000000,64
1594389600000,88
1594393200000,44
1594396800000,98
1594400400000,94
1594404000000,12
1594407600000,54
1594411200000,4
1594414800000,87
1594418400000,46
1594422000000,99
1594425600000,86
1594429200000,38
1594432800000,65
1594436400000,30
1594440000000,16
1594443600000,67
1594447200000,61
1594450800000,36
1594454400000,31
1594458000000,50
1594461600000,62
1594465200000,82
1594468800000,14
1594472400000,3
1594476000000,34
1594479600000,98
1594483200000,13
1594486800000,10
1594490400000,21
1594494000000,15
1594497600000,54
1594501200000,47
1594504800000,9
1594508400000,38
1594512000000,92
1594515600000,57
1594519200000,4
1594522800000,79
