date,consumption
1604210400000,11
1604214000000,29
1604217600000,11
1604221200000,12
1604224800000,80
1604228400000,94
1604232000000,99
1604235600000,37
1604239200000,49
1604242800000,76
1604246400000,96
1604250000000,5
1604253600000,95
1604257200000,47
1604260800000,70
1604264400000,85
1604268000000,87
1604271600000,74
1604275200000,36
1604278800000,67
1604282400000,23
1604286000000,38
1604289600000,74
1604293200000,34
1604296800000,73
1604300400000,72
1604304000000,37
1604307600000,92
1604311200000,78
1604314800000,100
1604318400000,61
1604322000000,42
1604325600000,71
1604329200000,73
1604332800000,14
1604336400000,12
1604340000000,69
1604343600000,29
1604347200000,43
1604350800000,82
1604354400000,39
1604358000000,10
1604361600000,81
1604365200000,86
1604368800000,28
1604372400000,22
1604376000000,45
1604379600000,33
1604383200000,49
1604386800000,59
1604390400000,45
1604394000000,57
1604397600000,67
1604401200000,43
1604404800000,69
1604408400000,49
1604412000000,72
1604415600000,31
1604419200000,31
1604422800000,62
1604426400000,86
1604430000000,90
1604433600000,11
1604437200000,52
1604440800000,71
1604444400000,14
1604448000000,96
1604451600000,95
1604455200000,33
1604458800000,88
1604462400000,100
1604466000000,51
1604469600000,7
1604473200000,57
1604476800000,80
1604480400000,88
1604484000000,70
1604487600000,9
1604491200000,53
1604494800000,89
1604498400000,65
1604502000000,82
1604505600000,73
1604509200000,40
1604512800000,33
1604516400000,7
1604520000000,10
1604523600000,33
1604527200000,30
1604530800000,9
1604534400000,91
1604538000000,43
1604541600000,11
1604545200000,13
1604548800000,100
1604552400000,12
1604556000000,23
1604559600000,87
1604563200000,19
1604566800000,80
1604570400000,17
1604574000000,50
1604577600000,5
1604581200000,68
1604584800000,39
1604588400000,24
1604592000000,98
1604595600000,86
1604599200000,70
1604602800000,53
1604606400000,20
1604610000000,54
1604613600000,74
1604617200000,8
1604620800000,91
1604624400000,42
1604628000000,31
1604631600000,96
1604635200000,56
1604638800000,60
1604642400000,69
1604646000000,64
1604649600000,96
1604653200000,61
1604656800000,60
1604660400000,24
1604664000000,11
1604667600000,1
1604671200000,55
1604674800000,87
1604678400000,76
1604682000000,29
1604685600000,93
