date,consumption
1604210400000,53
1604214000000,98
1604217600000,98
1604221200000,34
1604224800000,55
1604228400000,24
1604232000000,84
1604235600000,70
1604239200000,44
1604242800000,39
1604246400000,4
1604250000000,23
1604253600000,66
1604257200000,20
1604260800000,41
1604264400000,40
1604268000000,86
1604271600000,98
1604275200000,51
1604278800000,38
1604282400000,62
1604286000000,55
1604289600000,32
1604293200000,92
1604296800000,97
1604300400000,11
1604304000000,54
1604307600000,77
1604311200000,28
1604314800000,89
1604318400000,68
1604322000000,58
1604325600000,45
1604329200000,75
1604332800000,78
1604336400000,26
1604340000000,21
1604343600000,8
1604347200000,61
1604350800000,1
1604354400000,71
1604358000000,11
1604361600000,53
1604365200000,56
1604368800000,46
1604372400000,15
1604376000000,4
1604379600000,25
1604383200000,12
1604386800000,22
1604390400000,59
1604394000000,54
1604397600000,41
1604401200000,100
1604404800000,27
1604408400000,75
1604412000000,93
1604415600000,71
1604419200000,68
1604422800000,33
1604426400000,31
1604430000000,23
1604433600000,59
1604437200000,63
1604440800000,14
1604444400000,58
1604448000000,61
1604451600000,20
1604455200000,69
1604458800000,19
1604462400000,5
1604466000000,42
1604469600000,12
1604473200000,82
1604476800000,47
1604480400000,21
1604484000000,70
1604487600000,53
1604491200000,13
1604494800000,41
1604498400000,57
1604502000000,51
1604505600000,89
1604509200000,15
1604512800000,73
1604516400000,5
1604520000000,8
1604523600000,60
1604527200000,4
1604530800000,43
1604534400000,43
1604538000000,62
1604541600000,29
1604545200000,72
1604548800000,63
1604552400000,60
1604556000000,99
1604559600000,43
1604563200000,100
1604566800000,22
1604570400000,98
1604574000000,41
1604577600000,56
1604581200000,72
1604584800000,11
1604588400000,3
1604592000000,31
1604595600000,16
1604599200000,59
1604602800000,23
1604606400000,75
1604610000000,91
1604613600000,82
1604617200000,23
1604620800000,3
1604624400000,56
1604628000000,83
1604631600000,65
1604635200000,36
1604638800000,83
1604642400000,25
1604646000000,81
1604649600000,33
1604653200000,32
1604656800000,19
1604660400000,30
1604664000000,18
1604667600000,72
1604671200000,95
1604674800000,83
1604678400000,69
1604682000000,9
1604685600000,89
1604689200000,42
1604692800000,56
1604696400000,16
1604700000000,41
1604703600000,63
1604707200000,49
1604710800000,84
1604714400000,92
1604718000000,87
1604721600000,18
1604725200000,1
1604728800000,75
1604732400000,61
1604736000000,81
1604739600000,98
1604743200000,76
1604746800000,36
1604750400000,68
1604754000000,53
1604757600000,71
1604761200000,70
1604764800000,81
1604768400000,75
1604772000000,25
1604775600000,2
1604779200000,93
1604782800000,20
1604786400000,51
1604790000000,84
1604793600000,39
1604797200000,42
1604800800000,94
1604804400000,16
1604808000000,34
1604811600000,87
1604815200000,75
1604818800000,17
1604822400000,56
1604826000000,95
1604829600000,12
1604833200000,41
1604836800000,18
1604840400000,64
1604844000000,71
1604847600000,93
1604851200000,16
1604854800000,12
1604858400000,71
1604862000000,56
1604865600000,58
1604869200000,74
1604872800000,24
1604876400000,9
1604880000000,59
1604883600000,94
1604887200000,83
1604890800000,24
1604894400000,34
1604898000000,31
1604901600000,76
1604905200000,85
1604908800000,15
1604912400000,98
1604916000000,77
1604919600000,8
1604923200000,78
1604926800000,47
1604930400000,96
1604934000000,53
1604937600000,61
1604941200000,16
1604944800000,25
1604948400000,65
1604952000000,64
1604955600000,82
1604959200000,30
1604962800000,14
1604966400000,43
1604970000000,63
1604973600000,12
1604977200000,51
1604980800000,24
1604984400000,46
1604988000000,83
1604991600000,7
1604995200000,1
1604998800000,31
1605002400000,26
1605006000000,18
1605009600000,17
1605013200000,70
1605016800000,12
1605020400000,99
1605024000000,50
1605027600000,18
1605031200000,50
1605034800000,7
1605038400000,5
1605042000000,45
1605045600000,100
1605049200000,84
1605052800000,76
1605056400000,34
1605060000000,32
1605063600000,22
1605067200000,64
1605070800000,19
1605074400000,61
1605078000000,36
1605081600000,25
1605085200000,59
1605088800000,14
1605092400000,13
1605096000000,47
1605099600000,62
1605103200000,81
1605106800000,51
1605110400000,42
1605114000000,55
1605117600000,67
1605121200000,74
1605124800000,72
1605128400000,48
1605132000000,62
1605135600000,36
1605139200000,48
1605142800000,15
1605146400000,93
1605150000000,82
1605153600000,65
1605157200000,2
1605160800000,7
1605164400000,56
1605168000000,97
1605171600000,91
1605175200000,3
1605178800000,31
1605182400000,91
1605186000000,47
1605189600000,34
1605193200000,70
1605196800000,16
1605200400000,45
1605204000000,28
1605207600000,14
1605211200000,37
1605214800000,14
1605218400000,79
1605222000000,70
1605225600000,30
1605229200000,4
1605232800000,71
1605236400000,95
1605240000000,37
1605243600000,40
1605247200000,43
1605250800000,38
1605254400000,42
1605258000000,32
1605261600000,26
1605265200000,33
1605268800000,65
1605272400000,58
1605276000000,21
1605279600000,64
1605283200000,20
1605286800000,23
1605290400000,54
1605294000000,54
1605297600000,72
1605301200000,66
1605304800000,96
1605308400000,66
1605312000000,49
1605315600000,76
1605319200000,91
1605322800000,99
1605326400000,97
1605330000000,47
1605333600000,33
1605337200000,57
1605340800000,64
1605344400000,61
1605348000000,16
1605351600000,71
1605355200000,45
1605358800000,63
1605362400000,57
1605366000000,85
1605369600000,70
1605373200000,67
1605376800000,3
1605380400000,45
1605384000000,89
1605387600000,96
1605391200000,53
1605394800000,22
1605398400000,13
1605402000000,48
1605405600000,58
1605409200000,4
1605412800000,80
1605416400000,92
1605420000000,86
1605423600000,30
1605427200000,93
1605430800000,36
1605434400000,48
1605438000000,38
1605441600000,98
1605445200000,3
1605448800000,21
1605452400000,96
1605456000000,32
1605459600000,7
1605463200000,55
1605466800000,67
1605470400000,30
1605474000000,45
1605477600000,78
1605481200000,20
1605484800000,75
1605488400000,8
1605492000000,53
1605495600000,39
1605499200000,44
1605502800000,34
1605506400000,98
1605510000000,22
1605513600000,40
1605517200000,70
1605520800000,40
1605524400000,21
1605528000000,92
1605531600000,62
1605535200000,78
1605538800000,83
1605542400000,16
1605546000000,56
1605549600000,69
1605553200000,67
1605556800000,56
1605560400000,16
1605564000000,72
1605567600000,10
1605571200000,25
1605574800000,76
1605578400000,18
1605582000000,21
