date,consumption
1604210400000,56
1604214000000,24
1604217600000,58
1604221200000,33
1604224800000,55
1604228400000,3
1604232000000,78
1604235600000,1
1604239200000,57
1604242800000,64
1604246400000,60
1604250000000,59
1604253600000,9
1604257200000,68
1604260800000,31
1604264400000,91
1604268000000,91
1604271600000,48
1604275200000,1
1604278800000,57
1604282400000,54
1604286000000,75
1604289600000,82
1604293200000,3
1604296800000,39
1604300400000,100
1604304000000,73
1604307600000,19
1604311200000,63
1604314800000,72
1604318400000,20
1604322000000,99
1604325600000,23
1604329200000,50
1604332800000,16
1604336400000,88
1604340000000,1
1604343600000,47
1604347200000,4
1604350800000,39
1604354400000,29
1604358000000,73
1604361600000,96
1604365200000,12
1604368800000,58
1604372400000,95
1604376000000,41
1604379600000,3
1604383200000,34
1604386800000,35
1604390400000,12
1604394000000,79
1604397600000,30
1604401200000,28
1604404800000,7
1604408400000,14
1604412000000,4
1604415600000,52
1604419200000,8
1604422800000,33
1604426400000,71
1604430000000,77
1604433600000,60
1604437200000,69
1604440800000,88
1604444400000,42
1604448000000,65
1604451600000,58
1604455200000,37
1604458800000,75
1604462400000,26
1604466000000,72
1604469600000,12
1604473200000,76
1604476800000,99
1604480400000,91
1604484000000,71
1604487600000,7
1604491200000,77
1604494800000,5
1604498400000,74
1604502000000,1
1604505600000,61
1604509200000,42
1604512800000,49
1604516400000,32
1604520000000,52
1604523600000,69
1604527200000,98
1604530800000,87
1604534400000,60
1604538000000,65
1604541600000,65
1604545200000,41
1604548800000,12
1604552400000,30
1604556000000,9
1604559600000,65
1604563200000,38
1604566800000,64
1604570400000,27
1604574000000,40
1604577600000,5
1604581200000,100
1604584800000,63
1604588400000,3
1604592000000,23
1604595600000,30
1604599200000,26
1604602800000,19
1604606400000,77
1604610000000,92
1604613600000,10
1604617200000,20
1604620800000,70
1604624400000,38
1604628000000,55
1604631600000,7
1604635200000,63
1604638800000,86
1604642400000,80
1604646000000,6
1604649600000,83
1604653200000,7
1604656800000,20
1604660400000,59
1604664000000,10
1604667600000,22
1604671200000,98
1604674800000,83
1604678400000,84
1604682000000,42
1604685600000,14
1604689200000,50
1604692800000,52
1604696400000,50
1604700000000,78
1604703600000,11
1604707200000,53
1604710800000,27
1604714400000,7
1604718000000,60
1604721600000,25
1604725200000,25
1604728800000,89
1604732400000,43
1604736000000,19
1604739600000,50
1604743200000,71
1604746800000,43
1604750400000,22
1604754000000,32
1604757600000,94
1604761200000,63
1604764800000,74
1604768400000,17
1604772000000,67
1604775600000,72
1604779200000,55
1604782800000,62
1604786400000,15
1604790000000,13
1604793600000,69
1604797200000,69
1604800800000,97
1604804400000,28
1604808000000,34
1604811600000,29
1604815200000,86
1604818800000,78
1604822400000,2
1604826000000,70
1604829600000,93
1604833200000,37
1604836800000,37
1604840400000,38
1604844000000,98
1604847600000,73
1604851200000,4
1604854800000,90
1604858400000,79
1604862000000,58
1604865600000,96
1604869200000,65
1604872800000,86
1604876400000,73
1604880000000,54
1604883600000,1
1604887200000,10
1604890800000,64
1604894400000,63
1604898000000,6
1604901600000,70
1604905200000,71
1604908800000,5
1604912400000,45
1604916000000,98
1604919600000,86
1604923200000,96
1604926800000,16
1604930400000,45
1604934000000,73
1604937600000,47
1604941200000,59
1604944800000,54
1604948400000,21
1604952000000,11
1604955600000,55
1604959200000,87
1604962800000,19
1604966400000,70
1604970000000,100
1604973600000,47
1604977200000,94
1604980800000,3
1604984400000,86
1604988000000,52
1604991600000,60
1604995200000,56
1604998800000,86
1605002400000,30
1605006000000,62
1605009600000,43
1605013200000,20
1605016800000,46
1605020400000,36
1605024000000,13
1605027600000,12
1605031200000,100
1605034800000,76
1605038400000,91
1605042000000,53
1605045600000,2
1605049200000,62
1605052800000,29
1605056400000,83
1605060000000,7
1605063600000,39
1605067200000,48
1605070800000,5
1605074400000,77
1605078000000,37
1605081600000,36
1605085200000,8
1605088800000,94
1605092400000,29
1605096000000,4
1605099600000,98
1605103200000,35
1605106800000,77
1605110400000,82
1605114000000,20
1605117600000,48
1605121200000,65
1605124800000,52
1605128400000,84
1605132000000,19
1605135600000,80
1605139200000,39
1605142800000,51
1605146400000,71
1605150000000,58
1605153600000,69
1605157200000,65
1605160800000,90
1605164400000,48
1605168000000,94
1605171600000,89
1605175200000,82
1605178800000,32
1605182400000,14
1605186000000,20
1605189600000,55
1605193200000,79
1605196800000,90
1605200400000,39
1605204000000,30
1605207600000,65
1605211200000,50
1605214800000,28
1605218400000,81
1605222000000,13
1605225600000,61
1605229200000,13
1605232800000,27
1605236400000,76
1605240000000,52
1605243600000,77
1605247200000,9
1605250800000,74
1605254400000,14
1605258000000,45
1605261600000,92
1605265200000,2
1605268800000,64
1605272400000,20
1605276000000,90
1605279600000,84
1605283200000,53
1605286800000,37
1605290400000,6
1605294000000,81
1605297600000,92
1605301200000,31
1605304800000,64
1605308400000,40
1605312000000,65
1605315600000,66
1605319200000,27
1605322800000,22
1605326400000,78
1605330000000,94
1605333600000,59
1605337200000,48
1605340800000,41
1605344400000,62
1605348000000,95
1605351600000,51
1605355200000,58
1605358800000,92
1605362400000,89
1605366000000,90
1605369600000,29
1605373200000,51
1605376800000,91
1605380400000,35
1605384000000,75
1605387600000,7
1605391200000,67
1605394800000,11
1605398400000,97
1605402000000,5
1605405600000,93
1605409200000,62
1605412800000,42
1605416400000,40
1605420000000,97
1605423600000,35
1605427200000,61
1605430800000,97
1605434400000,15
1605438000000,99
1605441600000,64
1605445200000,60
1605448800000,71
1605452400000,37
1605456000000,20
1605459600000,66
1605463200000,39
1605466800000,1
1605470400000,4
1605474000000,38
1605477600000,9
1605481200000,83
1605484800000,96
1605488400000,45
1605492000000,48
1605495600000,38
1605499200000,91
1605502800000,100
1605506400000,39
1605510000000,49
1605513600000,44
1605517200000,100
1605520800000,62
1605524400000,62
1605528000000,8
1605531600000,86
1605535200000,35
1605538800000,92
1605542400000,58
1605546000000,29
1605549600000,14
1605553200000,39
1605556800000,84
1605560400000,86
1605564000000,11
1605567600000,94
1605571200000,100
1605574800000,10
1605578400000,77
1605582000000,27
1605585600000,90
1605589200000,96
1605592800000,4
1605596400000,32
1605600000000,1
1605603600000,94
1605607200000,44
1605610800000,18
1605614400000,89
1605618000000,68
1605621600000,42
1605625200000,62
1605628800000,41
1605632400000,69
1605636000000,25
1605639600000,93
1605643200000,16
1605646800000,100
1605650400000,20
1605654000000,40
1605657600000,24
1605661200000,45
1605664800000,67
1605668400000,40
1605672000000,36
1605675600000,2
1605679200000,28
1605682800000,5
1605686400000,92
1605690000000,44
1605693600000,55
1605697200000,13
1605700800000,61
1605704400000,2
1605708000000,78
1605711600000,44
1605715200000,60
1605718800000,73
1605722400000,12
1605726000000,94
1605729600000,85
1605733200000,45
1605736800000,97
1605740400000,98
1605744000000,80
1605747600000,79
1605751200000,86
1605754800000,70
1605758400000,7
1605762000000,46
1605765600000,41
1605769200000,22
1605772800000,22
1605776400000,68
1605780000000,87
1605783600000,18
1605787200000,33
1605790800000,29
1605794400000,11
1605798000000,80
1605801600000,96
1605805200000,71
1605808800000,27
1605812400000,41
1605816000000,6
1605819600000,23
1605823200000,65
1605826800000,69
1605830400000,21
1605834000000,28
1605837600000,8
1605841200000,64
1605844800000,50
1605848400000,74
1605852000000,13
1605855600000,85
1605859200000,68
1605862800000,95
1605866400000,31
1605870000000,78
1605873600000,30
1605877200000,68
1605880800000,91
1605884400000,73
1605888000000,68
1605891600000,91
1605895200000,9
1605898800000,88
1605902400000,65
1605906000000,75
1605909600000,76
1605913200000,22
1605916800000,77
1605920400000,23
1605924000000,18
1605927600000,20
1605931200000,43
1605934800000,99
1605938400000,64
1605942000000,3
1605945600000,13
1605949200000,8
1605952800000,50
1605956400000,71
1605960000000,75
1605963600000,48
1605967200000,68
1605970800000,23
1605974400000,94
1605978000000,92
1605981600000,97
1605985200000,80
1605988800000,29
1605992400000,51
1605996000000,61
1605999600000,77
1606003200000,24
1606006800000,73
1606010400000,96
1606014000000,99
1606017600000,35
1606021200000,52
1606024800000,92
1606028400000,35
1606032000000,32
1606035600000,43
1606039200000,89
1606042800000,49
1606046400000,64
1606050000000,48
1606053600000,54
1606057200000,30
1606060800000,95
1606064400000,19
1606068000000,48
1606071600000,11
1606075200000,87
1606078800000,23
1606082400000,37
1606086000000,93
1606089600000,17
1606093200000,59
1606096800000,97
1606100400000,13
1606104000000,31
1606107600000,81
1606111200000,76
1606114800000,59
1606118400000,75
1606122000000,46
1606125600000,45
1606129200000,41
1606132800000,92
1606136400000,15
1606140000000,2
1606143600000,21
1606147200000,93
1606150800000,31
1606154400000,13
1606158000000,35
1606161600000,4
1606165200000,36
1606168800000,66
1606172400000,53
1606176000000,54
1606179600000,64
1606183200000,1
1606186800000,94
1606190400000,26
1606194000000,22
1606197600000,80
1606201200000,32
1606204800000,23
1606208400000,86
1606212000000,60
1606215600000,11
1606219200000,94
1606222800000,83
1606226400000,21
1606230000000,65
1606233600000,63
1606237200000,60
1606240800000,39
1606244400000,64
1606248000000,10
1606251600000,15
1606255200000,49
1606258800000,53
1606262400000,22
1606266000000,76
1606269600000,32
1606273200000,34
1606276800000,88
1606280400000,39
1606284000000,4
1606287600000,28
1606291200000,14
1606294800000,69
1606298400000,80
1606302000000,95
1606305600000,71
1606309200000,62
1606312800000,31
1606316400000,45
1606320000000,87
1606323600000,37
1606327200000,20
1606330800000,6
1606334400000,26
1606338000000,71
1606341600000,32
1606345200000,47
1606348800000,14
1606352400000,75
1606356000000,72
1606359600000,40
1606363200000,87
