date,consumption
1604210400000,36
1604214000000,45
1604217600000,67
1604221200000,20
1604224800000,12
1604228400000,25
1604232000000,82
1604235600000,27
1604239200000,23
1604242800000,80
1604246400000,91
1604250000000,62
1604253600000,58
1604257200000,95
1604260800000,24
1604264400000,67
1604268000000,45
1604271600000,70
1604275200000,23
1604278800000,79
1604282400000,60
1604286000000,50
1604289600000,100
1604293200000,6
1604296800000,10
1604300400000,88
1604304000000,48
1604307600000,42
1604311200000,39
1604314800000,59
1604318400000,79
1604322000000,62
1604325600000,32
1604329200000,8
1604332800000,89
1604336400000,33
1604340000000,65
1604343600000,89
1604347200000,48
1604350800000,16
1604354400000,84
1604358000000,19
1604361600000,81
1604365200000,36
1604368800000,20
1604372400000,53
1604376000000,38
1604379600000,27
1604383200000,80
1604386800000,4
1604390400000,17
1604394000000,36
1604397600000,68
1604401200000,86
1604404800000,52
1604408400000,72
1604412000000,30
1604415600000,29
1604419200000,79
1604422800000,45
1604426400000,27
1604430000000,14
1604433600000,6
1604437200000,32
1604440800000,46
1604444400000,54
1604448000000,35
1604451600000,88
1604455200000,77
1604458800000,24
1604462400000,27
1604466000000,87
1604469600000,52
1604473200000,4
1604476800000,93
1604480400000,61
1604484000000,24
1604487600000,49
1604491200000,70
1604494800000,44
1604498400000,19
1604502000000,53
1604505600000,38
1604509200000,82
1604512800000,34
1604516400000,99
1604520000000,77
1604523600000,16
1604527200000,48
1604530800000,24
1604534400000,85
1604538000000,90
1604541600000,81
1604545200000,6
1604548800000,38
1604552400000,22
1604556000000,16
1604559600000,97
1604563200000,18
1604566800000,77
1604570400000,41
1604574000000,2
1604577600000,97
1604581200000,72
1604584800000,28
1604588400000,16
1604592000000,70
1604595600000,58
1604599200000,52
1604602800000,73
1604606400000,24
1604610000000,27
1604613600000,58
1604617200000,70
1604620800000,11
1604624400000,47
1604628000000,22
1604631600000,35
1604635200000,17
1604638800000,25
1604642400000,3
1604646000000,9
1604649600000,89
1604653200000,95
1604656800000,48
1604660400000,78
1604664000000,45
1604667600000,13
1604671200000,56
1604674800000,26
1604678400000,80
1604682000000,87
1604685600000,28
1604689200000,39
1604692800000,64
1604696400000,40
1604700000000,61
1604703600000,66
1604707200000,19
1604710800000,91
1604714400000,84
1604718000000,52
1604721600000,48
1604725200000,84
1604728800000,27
1604732400000,1
1604736000000,43
1604739600000,44
1604743200000,99
1604746800000,41
1604750400000,80
1604754000000,34
1604757600000,76
1604761200000,71
1604764800000,20
1604768400000,60
1604772000000,22
1604775600000,51
1604779200000,52
1604782800000,44
1604786400000,9
1604790000000,91
1604793600000,91
1604797200000,65
1604800800000,10
1604804400000,24
1604808000000,54
1604811600000,46
1604815200000,64
1604818800000,26
1604822400000,59
1604826000000,71
1604829600000,27
1604833200000,70
1604836800000,86
1604840400000,15
1604844000000,65
1604847600000,52
1604851200000,50
1604854800000,57
1604858400000,34
1604862000000,61
1604865600000,49
1604869200000,41
1604872800000,92
1604876400000,31
1604880000000,22
1604883600000,93
1604887200000,37
1604890800000,50
1604894400000,57
1604898000000,45
1604901600000,11
1604905200000,36
1604908800000,81
1604912400000,49
1604916000000,100
1604919600000,55
1604923200000,37
1604926800000,97
1604930400000,77
1604934000000,100
1604937600000,64
1604941200000,99
1604944800000,28
1604948400000,50
1604952000000,19
1604955600000,20
1604959200000,18
1604962800000,41
1604966400000,17
1604970000000,11
1604973600000,76
1604977200000,90
1604980800000,63
1604984400000,44
1604988000000,59
1604991600000,51
1604995200000,97
1604998800000,9
1605002400000,47
1605006000000,16
1605009600000,32
1605013200000,48
1605016800000,32
1605020400000,32
1605024000000,81
1605027600000,94
1605031200000,67
1605034800000,54
1605038400000,86
1605042000000,60
1605045600000,41
1605049200000,44
1605052800000,11
1605056400000,87
1605060000000,21
1605063600000,50
1605067200000,56
1605070800000,46
1605074400000,84
1605078000000,99
1605081600000,23
1605085200000,2
1605088800000,37
1605092400000,41
1605096000000,55
1605099600000,36
1605103200000,68
1605106800000,15
1605110400000,60
1605114000000,5
1605117600000,99
1605121200000,31
1605124800000,100
1605128400000,99
1605132000000,84
1605135600000,78
1605139200000,39
1605142800000,14
1605146400000,54
1605150000000,61
1605153600000,69
1605157200000,1
1605160800000,7
1605164400000,31
1605168000000,34
1605171600000,1
1605175200000,12
1605178800000,26
1605182400000,19
1605186000000,20
1605189600000,73
1605193200000,53
1605196800000,52
1605200400000,95
1605204000000,80
1605207600000,15
1605211200000,76
1605214800000,96
1605218400000,94
1605222000000,94
1605225600000,9
1605229200000,44
1605232800000,68
1605236400000,10
1605240000000,7
1605243600000,36
1605247200000,15
1605250800000,38
1605254400000,89
1605258000000,79
1605261600000,48
1605265200000,66
1605268800000,17
1605272400000,62
1605276000000,78
1605279600000,63
1605283200000,88
1605286800000,47
1605290400000,40
1605294000000,98
1605297600000,14
1605301200000,6
1605304800000,46
1605308400000,7
1605312000000,34
1605315600000,27
1605319200000,24
1605322800000,98
1605326400000,31
1605330000000,32
1605333600000,1
1605337200000,24
1605340800000,70
1605344400000,31
1605348000000,54
1605351600000,90
1605355200000,76
1605358800000,73
1605362400000,53
1605366000000,5
1605369600000,75
1605373200000,5
1605376800000,66
1605380400000,9
1605384000000,28
1605387600000,48
1605391200000,88
1605394800000,52
1605398400000,41
1605402000000,69
1605405600000,85
1605409200000,7
1605412800000,44
1605416400000,5
1605420000000,82
1605423600000,9
1605427200000,1
1605430800000,43
1605434400000,47
1605438000000,68
1605441600000,57
1605445200000,39
1605448800000,10
1605452400000,32
1605456000000,60
1605459600000,35
1605463200000,89
1605466800000,44
1605470400000,99
1605474000000,23
1605477600000,18
1605481200000,91
1605484800000,7
1605488400000,87
1605492000000,40
1605495600000,56
1605499200000,21
1605502800000,60
1605506400000,27
1605510000000,6
1605513600000,63
1605517200000,37
1605520800000,4
1605524400000,25
1605528000000,34
1605531600000,15
1605535200000,8
1605538800000,5
1605542400000,55
1605546000000,7
1605549600000,35
1605553200000,59
1605556800000,85
1605560400000,38
1605564000000,51
1605567600000,52
1605571200000,18
1605574800000,84
1605578400000,58
1605582000000,46
1605585600000,46
1605589200000,43
1605592800000,31
1605596400000,51
1605600000000,3
1605603600000,9
1605607200000,22
1605610800000,38
1605614400000,9
1605618000000,1
1605621600000,95
1605625200000,26
1605628800000,57
1605632400000,59
1605636000000,6
1605639600000,72
1605643200000,5
1605646800000,41
1605650400000,55
1605654000000,6
1605657600000,93
1605661200000,29
1605664800000,97
1605668400000,30
1605672000000,26
1605675600000,12
1605679200000,92
1605682800000,57
1605686400000,83
1605690000000,1
1605693600000,23
1605697200000,40
1605700800000,20
1605704400000,35
1605708000000,11
1605711600000,60
1605715200000,87
1605718800000,20
1605722400000,3
1605726000000,5
1605729600000,64
1605733200000,78
1605736800000,47
1605740400000,42
1605744000000,78
1605747600000,61
1605751200000,19
1605754800000,53
1605758400000,72
1605762000000,26
1605765600000,82
1605769200000,26
1605772800000,12
1605776400000,32
1605780000000,100
1605783600000,13
1605787200000,22
1605790800000,17
1605794400000,77
1605798000000,37
1605801600000,69
1605805200000,98
1605808800000,65
1605812400000,57
1605816000000,5
1605819600000,81
1605823200000,36
1605826800000,78
1605830400000,29
1605834000000,49
1605837600000,98
1605841200000,20
1605844800000,90
