date,consumption
1596258000000,75
1596261600000,28
1596265200000,33
1596268800000,27
1596272400000,42
1596276000000,43
1596279600000,69
1596283200000,64
1596286800000,89
1596290400000,29
1596294000000,95
1596297600000,46
1596301200000,83
1596304800000,53
1596308400000,19
1596312000000,87
1596315600000,96
1596319200000,5
1596322800000,30
1596326400000,48
1596330000000,68
1596333600000,31
1596337200000,68
1596340800000,35
1596344400000,51
1596348000000,91
1596351600000,39
1596355200000,100
1596358800000,86
1596362400000,1
1596366000000,14
1596369600000,48
1596373200000,54
1596376800000,3
1596380400000,21
1596384000000,12
1596387600000,90
1596391200000,2
1596394800000,42
1596398400000,40
1596402000000,1
1596405600000,16
1596409200000,20
1596412800000,79
1596416400000,73
1596420000000,55
1596423600000,25
1596427200000,18
1596430800000,10
1596434400000,10
1596438000000,41
1596441600000,12
1596445200000,7
1596448800000,84
1596452400000,99
1596456000000,18
1596459600000,100
1596463200000,44
1596466800000,4
1596470400000,37
1596474000000,82
1596477600000,71
1596481200000,92
1596484800000,41
1596488400000,84
1596492000000,93
1596495600000,97
1596499200000,16
1596502800000,85
1596506400000,4
1596510000000,98
1596513600000,96
1596517200000,100
1596520800000,7
1596524400000,90
1596528000000,53
1596531600000,80
1596535200000,84
1596538800000,89
1596542400000,32
1596546000000,81
1596549600000,96
1596553200000,93
1596556800000,78
1596560400000,72
1596564000000,63
1596567600000,82
1596571200000,36
1596574800000,66
1596578400000,57
1596582000000,55
1596585600000,67
1596589200000,71
1596592800000,82
1596596400000,26
1596600000000,70
1596603600000,56
1596607200000,48
1596610800000,45
1596614400000,55
1596618000000,95
1596621600000,73
1596625200000,5
1596628800000,36
1596632400000,19
1596636000000,36
1596639600000,16
1596643200000,10
1596646800000,87
1596650400000,70
1596654000000,100
1596657600000,85
1596661200000,5
1596664800000,54
1596668400000,88
1596672000000,39
1596675600000,100
1596679200000,77
1596682800000,78
1596686400000,33
1596690000000,25
1596693600000,81
1596697200000,35
1596700800000,19
1596704400000,72
1596708000000,61
1596711600000,87
1596715200000,30
1596718800000,92
1596722400000,16
1596726000000,78
1596729600000,97
1596733200000,52
1596736800000,53
1596740400000,75
1596744000000,56
1596747600000,65
1596751200000,87
1596754800000,9
1596758400000,97
1596762000000,21
1596765600000,54
1596769200000,43
1596772800000,42
1596776400000,77
1596780000000,62
1596783600000,36
1596787200000,72
1596790800000,77
1596794400000,54
1596798000000,17
1596801600000,21
1596805200000,16
1596808800000,65
1596812400000,87
1596816000000,89
1596819600000,70
1596823200000,24
1596826800000,19
1596830400000,1
1596834000000,32
1596837600000,64
1596841200000,92
1596844800000,22
1596848400000,83
1596852000000,73
1596855600000,1
1596859200000,27
1596862800000,35
1596866400000,39
1596870000000,30
1596873600000,83
1596877200000,99
1596880800000,53
1596884400000,59
1596888000000,3
1596891600000,74
1596895200000,12
1596898800000,55
1596902400000,11
1596906000000,95
1596909600000,93
1596913200000,78
1596916800000,17
1596920400000,26
1596924000000,9
1596927600000,50
1596931200000,75
1596934800000,35
1596938400000,43
1596942000000,75
1596945600000,76
1596949200000,59
1596952800000,93
1596956400000,15
1596960000000,8
1596963600000,3
1596967200000,44
1596970800000,23
1596974400000,84
1596978000000,53
1596981600000,100
1596985200000,54
1596988800000,77
1596992400000,31
1596996000000,36
1596999600000,74
1597003200000,37
1597006800000,62
1597010400000,69
1597014000000,72
1597017600000,8
1597021200000,2
1597024800000,87
1597028400000,46
1597032000000,12
1597035600000,86
1597039200000,30
