date,consumption
1598936400000,79
1598940000000,87
1598943600000,12
1598947200000,6
1598950800000,54
1598954400000,29
1598958000000,91
1598961600000,100
1598965200000,57
1598968800000,70
1598972400000,8
1598976000000,72
1598979600000,46
1598983200000,39
1598986800000,95
1598990400000,78
1598994000000,49
1598997600000,39
1599001200000,10
1599004800000,96
1599008400000,92
1599012000000,80
1599015600000,68
1599019200000,36
1599022800000,91
1599026400000,5
1599030000000,50
1599033600000,37
1599037200000,32
1599040800000,4
1599044400000,73
1599048000000,81
1599051600000,62
1599055200000,31
1599058800000,96
1599062400000,13
1599066000000,85
1599069600000,7
1599073200000,2
1599076800000,17
1599080400000,47
1599084000000,70
1599087600000,46
1599091200000,73
1599094800000,44
1599098400000,82
1599102000000,9
1599105600000,4
1599109200000,19
1599112800000,84
1599116400000,86
1599120000000,92
1599123600000,7
1599127200000,99
1599130800000,10
1599134400000,40
1599138000000,66
1599141600000,63
1599145200000,99
1599148800000,63
1599152400000,77
1599156000000,17
1599159600000,67
1599163200000,29
1599166800000,11
1599170400000,80
1599174000000,17
1599177600000,38
1599181200000,44
1599184800000,31
1599188400000,20
1599192000000,56
1599195600000,73
1599199200000,99
1599202800000,70
1599206400000,92
1599210000000,50
1599213600000,11
1599217200000,18
1599220800000,64
1599224400000,59
1599228000000,71
1599231600000,46
1599235200000,45
1599238800000,28
1599242400000,96
1599246000000,68
1599249600000,29
1599253200000,83
1599256800000,78
1599260400000,50
1599264000000,62
1599267600000,66
1599271200000,87
1599274800000,14
1599278400000,62
1599282000000,99
1599285600000,59
1599289200000,32
1599292800000,42
1599296400000,73
1599300000000,5
1599303600000,30
1599307200000,70
1599310800000,48
1599314400000,27
1599318000000,93
1599321600000,23
1599325200000,39
1599328800000,74
1599332400000,49
1599336000000,92
1599339600000,36
1599343200000,46
1599346800000,61
1599350400000,87
1599354000000,52
1599357600000,53
1599361200000,80
1599364800000,66
1599368400000,12
1599372000000,94
1599375600000,5
1599379200000,62
1599382800000,4
1599386400000,76
1599390000000,97
1599393600000,40
1599397200000,65
1599400800000,100
1599404400000,94
1599408000000,94
1599411600000,45
1599415200000,45
1599418800000,50
1599422400000,3
1599426000000,67
1599429600000,24
1599433200000,24
1599436800000,46
1599440400000,9
1599444000000,91
1599447600000,61
1599451200000,11
1599454800000,3
1599458400000,72
1599462000000,43
1599465600000,61
1599469200000,99
1599472800000,18
1599476400000,94
1599480000000,91
1599483600000,99
1599487200000,24
1599490800000,94
1599494400000,67
1599498000000,42
1599501600000,53
1599505200000,9
1599508800000,89
1599512400000,37
1599516000000,25
1599519600000,58
1599523200000,21
1599526800000,14
1599530400000,41
1599534000000,27
1599537600000,35
1599541200000,73
1599544800000,6
1599548400000,42
1599552000000,6
1599555600000,39
1599559200000,1
1599562800000,44
1599566400000,10
1599570000000,77
1599573600000,93
1599577200000,89
1599580800000,58
1599584400000,44
1599588000000,34
1599591600000,93
1599595200000,63
1599598800000,71
1599602400000,81
1599606000000,78
1599609600000,12
1599613200000,14
1599616800000,89
1599620400000,95
1599624000000,45
1599627600000,44
1599631200000,86
1599634800000,86
1599638400000,22
1599642000000,79
1599645600000,59
1599649200000,92
1599652800000,83
1599656400000,78
1599660000000,43
