date,consumption
1604210400000,59
1604214000000,43
1604217600000,72
1604221200000,52
1604224800000,34
1604228400000,84
1604232000000,4
1604235600000,85
1604239200000,16
1604242800000,92
1604246400000,55
1604250000000,64
1604253600000,38
1604257200000,46
1604260800000,19
1604264400000,95
1604268000000,23
1604271600000,73
1604275200000,61
1604278800000,70
1604282400000,14
1604286000000,78
1604289600000,15
1604293200000,74
1604296800000,83
1604300400000,22
1604304000000,93
1604307600000,45
1604311200000,3
1604314800000,24
1604318400000,45
1604322000000,67
1604325600000,31
1604329200000,37
1604332800000,67
1604336400000,21
1604340000000,28
1604343600000,6
1604347200000,58
1604350800000,51
1604354400000,58
1604358000000,32
1604361600000,89
1604365200000,21
1604368800000,3
1604372400000,35
1604376000000,81
1604379600000,82
1604383200000,1
1604386800000,24
1604390400000,53
1604394000000,59
1604397600000,41
1604401200000,88
1604404800000,90
1604408400000,35
1604412000000,69
1604415600000,50
1604419200000,39
1604422800000,68
1604426400000,77
1604430000000,59
1604433600000,20
1604437200000,92
1604440800000,91
1604444400000,61
1604448000000,56
1604451600000,36
1604455200000,90
1604458800000,97
1604462400000,60
1604466000000,53
1604469600000,9
1604473200000,20
1604476800000,29
1604480400000,41
1604484000000,18
1604487600000,31
1604491200000,65
1604494800000,41
1604498400000,10
1604502000000,50
1604505600000,67
1604509200000,50
1604512800000,99
1604516400000,36
1604520000000,75
1604523600000,85
1604527200000,76
1604530800000,53
1604534400000,59
1604538000000,51
1604541600000,74
1604545200000,10
1604548800000,39
1604552400000,73
1604556000000,18
1604559600000,21
1604563200000,24
1604566800000,26
1604570400000,67
1604574000000,84
1604577600000,72
1604581200000,17
1604584800000,5
1604588400000,2
1604592000000,15
1604595600000,17
1604599200000,25
1604602800000,82
1604606400000,6
1604610000000,47
1604613600000,97
1604617200000,76
1604620800000,21
1604624400000,6
1604628000000,97
1604631600000,32
1604635200000,83
1604638800000,51
1604642400000,59
1604646000000,68
1604649600000,50
1604653200000,92
1604656800000,60
1604660400000,84
1604664000000,93
1604667600000,38
1604671200000,16
1604674800000,8
1604678400000,4
1604682000000,21
1604685600000,54
1604689200000,78
1604692800000,43
1604696400000,94
1604700000000,42
1604703600000,81
1604707200000,10
1604710800000,96
1604714400000,6
1604718000000,54
1604721600000,9
1604725200000,89
1604728800000,100
1604732400000,7
1604736000000,31
1604739600000,88
1604743200000,86
1604746800000,45
1604750400000,22
1604754000000,30
1604757600000,56
1604761200000,15
1604764800000,68
1604768400000,23
1604772000000,39
1604775600000,10
1604779200000,9
1604782800000,75
1604786400000,13
1604790000000,41
1604793600000,97
1604797200000,76
1604800800000,38
1604804400000,72
1604808000000,97
1604811600000,45
1604815200000,57
1604818800000,1
1604822400000,17
1604826000000,73
1604829600000,61
1604833200000,91
1604836800000,83
1604840400000,27
1604844000000,53
1604847600000,19
1604851200000,28
1604854800000,10
1604858400000,2
1604862000000,14
1604865600000,36
1604869200000,36
1604872800000,59
1604876400000,65
1604880000000,94
1604883600000,63
1604887200000,100
1604890800000,46
1604894400000,17
1604898000000,90
1604901600000,86
1604905200000,24
1604908800000,77
1604912400000,80
1604916000000,75
1604919600000,26
1604923200000,80
1604926800000,26
1604930400000,66
1604934000000,46
1604937600000,92
1604941200000,23
1604944800000,58
1604948400000,70
1604952000000,72
1604955600000,1
1604959200000,64
1604962800000,57
1604966400000,55
1604970000000,98
1604973600000,43
1604977200000,77
1604980800000,85
1604984400000,31
1604988000000,33
1604991600000,34
1604995200000,76
1604998800000,6
1605002400000,43
1605006000000,17
1605009600000,57
1605013200000,57
1605016800000,4
1605020400000,72
1605024000000,84
1605027600000,54
1605031200000,96
1605034800000,7
1605038400000,59
1605042000000,99
1605045600000,90
1605049200000,95
1605052800000,45
1605056400000,93
1605060000000,56
1605063600000,12
1605067200000,64
1605070800000,72
1605074400000,81
1605078000000,71
1605081600000,18
1605085200000,12
1605088800000,88
1605092400000,69
1605096000000,63
1605099600000,37
1605103200000,99
1605106800000,77
1605110400000,58
1605114000000,27
1605117600000,79
1605121200000,97
1605124800000,1
1605128400000,34
1605132000000,86
1605135600000,41
1605139200000,21
1605142800000,8
1605146400000,20
1605150000000,68
1605153600000,56
1605157200000,54
1605160800000,93
1605164400000,44
1605168000000,62
1605171600000,92
1605175200000,74
1605178800000,29
1605182400000,49
1605186000000,7
1605189600000,83
1605193200000,30
1605196800000,86
1605200400000,22
