date,consumption
1596258000000,8
1596261600000,22
1596265200000,64
1596268800000,12
1596272400000,73
1596276000000,26
1596279600000,61
1596283200000,81
1596286800000,29
1596290400000,78
1596294000000,80
1596297600000,45
1596301200000,31
1596304800000,100
1596308400000,35
1596312000000,73
1596315600000,24
1596319200000,62
1596322800000,65
1596326400000,58
1596330000000,11
1596333600000,28
1596337200000,95
1596340800000,69
1596344400000,26
1596348000000,11
1596351600000,51
1596355200000,92
1596358800000,41
1596362400000,15
1596366000000,77
1596369600000,98
1596373200000,35
1596376800000,89
1596380400000,19
1596384000000,36
1596387600000,47
1596391200000,25
1596394800000,92
1596398400000,32
1596402000000,18
1596405600000,34
1596409200000,5
1596412800000,65
1596416400000,78
1596420000000,31
1596423600000,24
1596427200000,95
1596430800000,11
1596434400000,4
1596438000000,22
1596441600000,3
1596445200000,79
1596448800000,10
1596452400000,70
1596456000000,12
1596459600000,11
1596463200000,19
1596466800000,52
1596470400000,71
1596474000000,8
1596477600000,56
1596481200000,88
1596484800000,73
1596488400000,94
1596492000000,77
1596495600000,34
1596499200000,4
1596502800000,69
1596506400000,57
1596510000000,32
1596513600000,89
1596517200000,85
1596520800000,38
1596524400000,55
1596528000000,74
1596531600000,100
1596535200000,59
1596538800000,62
1596542400000,35
1596546000000,92
1596549600000,32
1596553200000,76
1596556800000,76
1596560400000,94
1596564000000,84
1596567600000,20
1596571200000,25
1596574800000,90
1596578400000,55
1596582000000,62
1596585600000,71
1596589200000,71
1596592800000,10
1596596400000,72
1596600000000,41
1596603600000,49
1596607200000,78
1596610800000,24
1596614400000,61
1596618000000,43
1596621600000,40
1596625200000,45
1596628800000,31
1596632400000,44
1596636000000,48
1596639600000,64
1596643200000,88
1596646800000,79
1596650400000,20
1596654000000,17
1596657600000,9
1596661200000,40
1596664800000,78
1596668400000,30
1596672000000,67
1596675600000,66
1596679200000,2
1596682800000,76
1596686400000,99
1596690000000,24
1596693600000,25
1596697200000,74
1596700800000,88
1596704400000,62
1596708000000,27
1596711600000,4
1596715200000,51
1596718800000,32
1596722400000,13
1596726000000,68
1596729600000,46
1596733200000,31
1596736800000,31
1596740400000,38
1596744000000,95
1596747600000,39
1596751200000,2
1596754800000,16
1596758400000,59
1596762000000,94
1596765600000,7
1596769200000,52
1596772800000,98
1596776400000,39
1596780000000,1
1596783600000,12
1596787200000,38
1596790800000,64
1596794400000,61
1596798000000,73
1596801600000,94
1596805200000,95
1596808800000,40
1596812400000,16
1596816000000,23
1596819600000,23
1596823200000,58
1596826800000,50
1596830400000,68
1596834000000,53
1596837600000,44
1596841200000,17
1596844800000,76
1596848400000,99
1596852000000,8
1596855600000,89
1596859200000,84
1596862800000,70
1596866400000,31
1596870000000,70
1596873600000,26
1596877200000,1
1596880800000,36
1596884400000,32
1596888000000,72
1596891600000,79
1596895200000,61
1596898800000,26
1596902400000,48
1596906000000,54
1596909600000,96
1596913200000,43
1596916800000,37
1596920400000,30
1596924000000,19
1596927600000,97
1596931200000,43
1596934800000,12
1596938400000,91
1596942000000,66
1596945600000,89
1596949200000,5
1596952800000,80
1596956400000,38
1596960000000,4
1596963600000,98
1596967200000,19
1596970800000,99
1596974400000,43
1596978000000,5
1596981600000,12
