date,consumption
1596258000000,54
1596261600000,71
1596265200000,21
1596268800000,26
1596272400000,100
1596276000000,28
1596279600000,69
1596283200000,90
1596286800000,45
1596290400000,84
1596294000000,73
1596297600000,20
1596301200000,5
1596304800000,22
1596308400000,38
1596312000000,70
1596315600000,60
1596319200000,67
1596322800000,77
1596326400000,15
1596330000000,10
1596333600000,36
1596337200000,8
1596340800000,86
1596344400000,63
1596348000000,63
1596351600000,51
1596355200000,75
1596358800000,98
1596362400000,23
1596366000000,36
1596369600000,21
1596373200000,67
1596376800000,7
1596380400000,58
1596384000000,30
1596387600000,56
1596391200000,55
1596394800000,45
1596398400000,38
1596402000000,44
1596405600000,58
1596409200000,28
1596412800000,42
1596416400000,71
1596420000000,94
1596423600000,62
1596427200000,100
1596430800000,49
1596434400000,14
1596438000000,39
1596441600000,75
1596445200000,55
1596448800000,51
1596452400000,62
1596456000000,54
1596459600000,38
1596463200000,43
1596466800000,63
1596470400000,6
1596474000000,89
1596477600000,47
1596481200000,55
1596484800000,58
1596488400000,77
1596492000000,33
1596495600000,100
1596499200000,73
1596502800000,27
1596506400000,42
1596510000000,91
1596513600000,24
1596517200000,3
1596520800000,38
1596524400000,70
1596528000000,97
1596531600000,23
1596535200000,22
1596538800000,61
1596542400000,37
1596546000000,83
1596549600000,36
1596553200000,63
1596556800000,86
1596560400000,80
1596564000000,10
1596567600000,72
1596571200000,9
1596574800000,56
1596578400000,70
1596582000000,68
1596585600000,99
1596589200000,30
1596592800000,67
1596596400000,11
1596600000000,51
1596603600000,89
1596607200000,83
1596610800000,73
1596614400000,15
1596618000000,13
1596621600000,44
1596625200000,67
1596628800000,27
1596632400000,56
1596636000000,25
1596639600000,16
1596643200000,40
1596646800000,65
1596650400000,89
1596654000000,20
1596657600000,22
1596661200000,17
1596664800000,50
1596668400000,64
1596672000000,62
1596675600000,45
1596679200000,27
1596682800000,50
1596686400000,35
1596690000000,93
1596693600000,4
1596697200000,29
1596700800000,41
1596704400000,80
1596708000000,85
1596711600000,45
1596715200000,94
1596718800000,60
1596722400000,32
1596726000000,36
1596729600000,8
1596733200000,83
1596736800000,92
1596740400000,89
1596744000000,37
1596747600000,94
1596751200000,76
1596754800000,69
1596758400000,83
1596762000000,49
1596765600000,20
1596769200000,83
1596772800000,1
1596776400000,72
1596780000000,13
1596783600000,18
1596787200000,72
1596790800000,24
1596794400000,23
1596798000000,92
1596801600000,17
1596805200000,30
1596808800000,4
1596812400000,84
1596816000000,24
1596819600000,39
1596823200000,61
1596826800000,15
1596830400000,39
1596834000000,13
1596837600000,41
1596841200000,100
1596844800000,28
1596848400000,96
1596852000000,37
1596855600000,38
1596859200000,4
1596862800000,63
1596866400000,18
1596870000000,2
1596873600000,53
1596877200000,93
1596880800000,31
1596884400000,91
1596888000000,1
1596891600000,81
1596895200000,26
1596898800000,45
1596902400000,94
1596906000000,31
1596909600000,86
1596913200000,59
1596916800000,24
1596920400000,52
1596924000000,92
1596927600000,38
1596931200000,28
1596934800000,10
1596938400000,85
1596942000000,35
1596945600000,99
1596949200000,89
1596952800000,41
1596956400000,15
1596960000000,64
1596963600000,75
1596967200000,93
1596970800000,23
1596974400000,9
1596978000000,10
1596981600000,55
1596985200000,90
1596988800000,69
1596992400000,83
1596996000000,39
1596999600000,85
1597003200000,37
1597006800000,35
1597010400000,16
1597014000000,55
1597017600000,32
1597021200000,54
1597024800000,22
1597028400000,100
1597032000000,67
1597035600000,29
1597039200000,35
1597042800000,68
1597046400000,47
1597050000000,66
1597053600000,41
1597057200000,45
1597060800000,10
1597064400000,92
1597068000000,79
1597071600000,95
1597075200000,41
1597078800000,76
1597082400000,55
1597086000000,27
1597089600000,60
1597093200000,7
1597096800000,54
1597100400000,59
1597104000000,26
1597107600000,31
1597111200000,83
1597114800000,82
1597118400000,29
1597122000000,26
1597125600000,53
1597129200000,4
1597132800000,87
1597136400000,16
1597140000000,25
1597143600000,4
1597147200000,40
1597150800000,95
1597154400000,79
1597158000000,26
1597161600000,19
1597165200000,39
1597168800000,80
1597172400000,73
1597176000000,96
1597179600000,81
1597183200000,2
1597186800000,99
1597190400000,6
1597194000000,50
1597197600000,13
1597201200000,66
1597204800000,65
1597208400000,32
1597212000000,3
1597215600000,2
1597219200000,72
1597222800000,24
1597226400000,27
1597230000000,58
1597233600000,21
1597237200000,32
1597240800000,26
1597244400000,13
1597248000000,18
1597251600000,26
1597255200000,16
1597258800000,91
1597262400000,33
1597266000000,28
1597269600000,24
1597273200000,79
1597276800000,62
1597280400000,44
1597284000000,78
1597287600000,23
1597291200000,27
1597294800000,63
1597298400000,62
1597302000000,11
1597305600000,41
1597309200000,86
1597312800000,17
1597316400000,90
1597320000000,61
1597323600000,36
1597327200000,10
1597330800000,60
1597334400000,39
1597338000000,32
1597341600000,54
1597345200000,23
1597348800000,1
1597352400000,41
1597356000000,72
1597359600000,71
1597363200000,31
1597366800000,24
1597370400000,3
1597374000000,74
1597377600000,71
1597381200000,43
1597384800000,62
1597388400000,35
1597392000000,46
1597395600000,50
1597399200000,77
1597402800000,4
1597406400000,8
1597410000000,22
1597413600000,76
1597417200000,56
1597420800000,13
1597424400000,19
1597428000000,42
1597431600000,67
1597435200000,73
1597438800000,55
1597442400000,53
1597446000000,67
1597449600000,25
1597453200000,55
1597456800000,41
1597460400000,54
1597464000000,12
1597467600000,19
1597471200000,20
1597474800000,41
1597478400000,57
1597482000000,98
1597485600000,92
1597489200000,69
1597492800000,23
1597496400000,35
1597500000000,1
1597503600000,77
1597507200000,39
1597510800000,95
1597514400000,81
1597518000000,48
1597521600000,52
1597525200000,56
1597528800000,35
1597532400000,55
1597536000000,56
1597539600000,6
1597543200000,29
1597546800000,57
1597550400000,43
1597554000000,86
1597557600000,32
1597561200000,92
1597564800000,3
1597568400000,63
1597572000000,83
1597575600000,73
1597579200000,94
1597582800000,42
1597586400000,19
1597590000000,81
1597593600000,39
1597597200000,23
1597600800000,31
1597604400000,55
1597608000000,60
1597611600000,30
1597615200000,27
1597618800000,84
1597622400000,96
1597626000000,51
1597629600000,91
1597633200000,13
1597636800000,7
1597640400000,71
1597644000000,90
1597647600000,53
1597651200000,44
1597654800000,36
1597658400000,2
1597662000000,78
1597665600000,90
1597669200000,62
1597672800000,16
1597676400000,54
1597680000000,3
1597683600000,48
1597687200000,27
1597690800000,55
1597694400000,18
1597698000000,30
1597701600000,79
1597705200000,77
1597708800000,1
1597712400000,7
1597716000000,80
1597719600000,95
1597723200000,15
1597726800000,91
1597730400000,58
1597734000000,99
1597737600000,22
1597741200000,68
1597744800000,35
1597748400000,1
1597752000000,46
1597755600000,97
1597759200000,8
1597762800000,75
1597766400000,58
1597770000000,62
1597773600000,51
1597777200000,5
1597780800000,90
1597784400000,70
1597788000000,18
1597791600000,75
1597795200000,34
1597798800000,65
1597802400000,41
1597806000000,22
1597809600000,1
1597813200000,1
1597816800000,61
