date,consumption
1601528400000,1
1601532000000,28
1601535600000,32
1601539200000,56
1601542800000,35
1601546400000,79
1601550000000,62
1601553600000,29
1601557200000,59
1601560800000,56
1601564400000,29
1601568000000,95
1601571600000,26
1601575200000,74
1601578800000,63
1601582400000,91
1601586000000,41
1601589600000,93
1601593200000,72
1601596800000,85
1601600400000,14
1601604000000,4
1601607600000,30
1601611200000,87
1601614800000,7
1601618400000,88
1601622000000,69
1601625600000,57
1601629200000,85
1601632800000,49
1601636400000,29
1601640000000,86
1601643600000,81
1601647200000,70
1601650800000,77
1601654400000,60
1601658000000,45
1601661600000,31
1601665200000,24
1601668800000,17
1601672400000,13
1601676000000,44
1601679600000,91
1601683200000,16
1601686800000,43
1601690400000,55
1601694000000,36
1601697600000,36
1601701200000,13
1601704800000,58
1601708400000,23
1601712000000,79
1601715600000,28
1601719200000,44
1601722800000,27
1601726400000,42
1601730000000,78
1601733600000,13
1601737200000,96
1601740800000,1
1601744400000,28
1601748000000,89
1601751600000,72
1601755200000,80
1601758800000,94
1601762400000,2
1601766000000,2
1601769600000,6
1601773200000,64
1601776800000,9
1601780400000,31
1601784000000,56
1601787600000,15
1601791200000,65
1601794800000,57
1601798400000,57
1601802000000,82
1601805600000,58
1601809200000,86
1601812800000,61
1601816400000,54
1601820000000,97
1601823600000,8
1601827200000,52
1601830800000,36
1601834400000,26
1601838000000,44
1601841600000,24
1601845200000,70
1601848800000,58
1601852400000,78
1601856000000,55
1601859600000,34
1601863200000,63
1601866800000,93
1601870400000,84
1601874000000,24
1601877600000,14
1601881200000,4
1601884800000,25
1601888400000,72
1601892000000,76
1601895600000,29
1601899200000,67
1601902800000,26
1601906400000,73
1601910000000,80
1601913600000,1
1601917200000,32
1601920800000,54
1601924400000,87
1601928000000,96
1601931600000,52
1601935200000,98
1601938800000,45
1601942400000,35
1601946000000,47
1601949600000,91
1601953200000,11
1601956800000,75
1601960400000,41
1601964000000,14
1601967600000,27
1601971200000,14
1601974800000,11
1601978400000,9
1601982000000,25
1601985600000,1
1601989200000,5
1601992800000,34
1601996400000,58
1602000000000,17
1602003600000,7
1602007200000,100
1602010800000,72
1602014400000,9
1602018000000,28
1602021600000,15
1602025200000,67
1602028800000,48
1602032400000,15
1602036000000,59
1602039600000,59
1602043200000,68
1602046800000,39
1602050400000,58
1602054000000,32
1602057600000,46
1602061200000,71
1602064800000,77
1602068400000,36
1602072000000,98
1602075600000,75
1602079200000,89
1602082800000,77
1602086400000,3
1602090000000,63
1602093600000,34
1602097200000,50
1602100800000,22
1602104400000,60
1602108000000,97
1602111600000,65
1602115200000,12
1602118800000,65
1602122400000,35
1602126000000,15
1602129600000,66
1602133200000,74
1602136800000,80
1602140400000,70
1602144000000,64
1602147600000,68
1602151200000,54
1602154800000,98
1602158400000,54
1602162000000,12
1602165600000,94
1602169200000,55
1602172800000,75
1602176400000,56
1602180000000,94
1602183600000,66
1602187200000,39
1602190800000,98
1602194400000,72
1602198000000,19
1602201600000,15
1602205200000,24
1602208800000,10
1602212400000,33
1602216000000,12
1602219600000,28
1602223200000,47
1602226800000,75
1602230400000,31
1602234000000,95
1602237600000,69
1602241200000,71
1602244800000,50
1602248400000,15
1602252000000,52
1602255600000,57
1602259200000,26
1602262800000,88
1602266400000,89
1602270000000,66
1602273600000,15
1602277200000,68
1602280800000,26
1602284400000,7
1602288000000,34
1602291600000,21
1602295200000,61
1602298800000,71
1602302400000,67
1602306000000,79
1602309600000,36
1602313200000,99
1602316800000,20
1602320400000,90
1602324000000,25
1602327600000,10
1602331200000,72
1602334800000,22
1602338400000,48
1602342000000,9
1602345600000,35
1602349200000,28
1602352800000,86
1602356400000,56
1602360000000,63
1602363600000,35
1602367200000,56
1602370800000,33
1602374400000,32
1602378000000,6
1602381600000,73
1602385200000,81
1602388800000,35
1602392400000,45
1602396000000,19
1602399600000,29
1602403200000,43
1602406800000,64
1602410400000,39
1602414000000,16
1602417600000,15
1602421200000,39
1602424800000,21
1602428400000,36
1602432000000,86
1602435600000,68
1602439200000,71
1602442800000,4
1602446400000,10
1602450000000,77
1602453600000,81
1602457200000,20
1602460800000,48
1602464400000,77
1602468000000,97
1602471600000,65
1602475200000,77
1602478800000,62
1602482400000,22
1602486000000,67
1602489600000,16
1602493200000,31
1602496800000,29
1602500400000,87
1602504000000,73
1602507600000,25
1602511200000,15
1602514800000,32
1602518400000,30
1602522000000,97
1602525600000,61
1602529200000,51
1602532800000,79
1602536400000,3
1602540000000,79
1602543600000,51
1602547200000,7
1602550800000,98
1602554400000,57
1602558000000,79
1602561600000,78
1602565200000,16
1602568800000,27
1602572400000,63
1602576000000,78
1602579600000,22
1602583200000,9
1602586800000,91
1602590400000,72
1602594000000,58
1602597600000,75
1602601200000,5
1602604800000,69
1602608400000,19
1602612000000,47
1602615600000,99
1602619200000,34
1602622800000,53
1602626400000,64
1602630000000,64
1602633600000,38
1602637200000,19
1602640800000,55
1602644400000,96
1602648000000,22
1602651600000,52
1602655200000,59
1602658800000,81
1602662400000,21
1602666000000,60
1602669600000,90
1602673200000,12
1602676800000,49
1602680400000,97
1602684000000,75
1602687600000,51
1602691200000,61
1602694800000,53
1602698400000,6
1602702000000,73
1602705600000,86
1602709200000,58
1602712800000,14
1602716400000,99
1602720000000,23
1602723600000,92
1602727200000,92
1602730800000,100
1602734400000,48
1602738000000,80
1602741600000,75
1602745200000,61
1602748800000,74
1602752400000,28
1602756000000,39
1602759600000,17
1602763200000,60
1602766800000,5
1602770400000,45
1602774000000,69
1602777600000,60
1602781200000,22
1602784800000,100
1602788400000,7
1602792000000,44
1602795600000,84
1602799200000,12
1602802800000,22
1602806400000,3
1602810000000,48
1602813600000,40
1602817200000,86
1602820800000,77
1602824400000,27
1602828000000,35
1602831600000,83
1602835200000,28
1602838800000,94
1602842400000,67
1602846000000,69
1602849600000,60
1602853200000,27
1602856800000,77
1602860400000,37
1602864000000,65
1602867600000,45
1602871200000,57
1602874800000,71
1602878400000,17
1602882000000,75
1602885600000,23
1602889200000,94
1602892800000,83
1602896400000,36
1602900000000,98
1602903600000,75
1602907200000,4
1602910800000,44
1602914400000,77
1602918000000,11
1602921600000,38
1602925200000,20
1602928800000,24
1602932400000,35
1602936000000,35
1602939600000,47
1602943200000,97
1602946800000,89
1602950400000,31
1602954000000,8
1602957600000,51
1602961200000,82
1602964800000,77
1602968400000,99
1602972000000,25
1602975600000,76
1602979200000,56
1602982800000,56
1602986400000,95
1602990000000,17
1602993600000,27
1602997200000,92
1603000800000,85
1603004400000,59
1603008000000,34
1603011600000,8
1603015200000,30
1603018800000,43
1603022400000,6
1603026000000,17
1603029600000,20
1603033200000,25
1603036800000,79
1603040400000,63
1603044000000,64
1603047600000,93
1603051200000,70
1603054800000,74
1603058400000,20
1603062000000,69
1603065600000,77
1603069200000,56
1603072800000,79
1603076400000,31
1603080000000,73
1603083600000,74
1603087200000,85
1603090800000,21
1603094400000,26
1603098000000,34
1603101600000,33
1603105200000,59
1603108800000,38
1603112400000,21
1603116000000,62
1603119600000,48
1603123200000,57
1603126800000,98
1603130400000,54
1603134000000,9
1603137600000,33
1603141200000,23
1603144800000,89
1603148400000,63
1603152000000,56
1603155600000,51
1603159200000,75
1603162800000,91
1603166400000,65
1603170000000,60
1603173600000,68
1603177200000,80
1603180800000,2
1603184400000,54
1603188000000,49
1603191600000,76
1603195200000,70
1603198800000,55
1603202400000,2
1603206000000,94
1603209600000,96
1603213200000,20
1603216800000,63
1603220400000,99
1603224000000,97
1603227600000,75
1603231200000,91
1603234800000,12
1603238400000,47
1603242000000,82
1603245600000,39
1603249200000,10
1603252800000,61
1603256400000,24
1603260000000,3
1603263600000,72
1603267200000,40
1603270800000,34
1603274400000,46
1603278000000,70
1603281600000,85
1603285200000,21
1603288800000,93
1603292400000,92
1603296000000,2
1603299600000,11
1603303200000,67
1603306800000,82
1603310400000,42
1603314000000,50
1603317600000,47
1603321200000,92
1603324800000,10
1603328400000,18
1603332000000,49
1603335600000,88
1603339200000,7
1603342800000,77
1603346400000,70
1603350000000,82
1603353600000,93
1603357200000,7
1603360800000,1
1603364400000,100
1603368000000,51
1603371600000,15
1603375200000,19
1603378800000,2
1603382400000,56
1603386000000,77
1603389600000,81
1603393200000,55
