date,consumption
1604210400000,77
1604214000000,96
1604217600000,59
1604221200000,64
1604224800000,57
1604228400000,46
1604232000000,12
1604235600000,79
1604239200000,55
1604242800000,76
1604246400000,27
1604250000000,23
1604253600000,44
1604257200000,44
1604260800000,3
1604264400000,85
1604268000000,39
1604271600000,26
1604275200000,22
1604278800000,98
1604282400000,97
1604286000000,58
1604289600000,7
1604293200000,90
1604296800000,30
1604300400000,5
1604304000000,44
1604307600000,37
1604311200000,85
1604314800000,97
1604318400000,99
1604322000000,18
1604325600000,42
1604329200000,88
1604332800000,85
1604336400000,99
1604340000000,64
1604343600000,61
1604347200000,13
1604350800000,2
1604354400000,28
1604358000000,76
1604361600000,77
1604365200000,23
1604368800000,2
1604372400000,60
1604376000000,41
1604379600000,43
1604383200000,59
1604386800000,45
1604390400000,51
1604394000000,61
1604397600000,20
1604401200000,25
1604404800000,95
1604408400000,34
1604412000000,61
1604415600000,32
1604419200000,14
1604422800000,35
1604426400000,3
1604430000000,18
1604433600000,36
1604437200000,85
1604440800000,74
1604444400000,63
1604448000000,71
1604451600000,73
1604455200000,21
1604458800000,6
1604462400000,1
1604466000000,40
1604469600000,53
1604473200000,28
1604476800000,27
1604480400000,71
1604484000000,40
1604487600000,87
1604491200000,84
1604494800000,92
1604498400000,60
1604502000000,56
1604505600000,3
1604509200000,22
1604512800000,97
1604516400000,31
1604520000000,69
1604523600000,81
1604527200000,31
1604530800000,50
1604534400000,46
1604538000000,44
1604541600000,42
1604545200000,16
1604548800000,19
1604552400000,21
1604556000000,9
1604559600000,21
1604563200000,50
1604566800000,43
1604570400000,91
1604574000000,16
1604577600000,50
1604581200000,10
1604584800000,15
1604588400000,15
1604592000000,60
1604595600000,46
1604599200000,79
1604602800000,76
1604606400000,55
1604610000000,100
1604613600000,31
1604617200000,82
1604620800000,71
1604624400000,62
1604628000000,48
1604631600000,32
1604635200000,65
1604638800000,55
1604642400000,13
1604646000000,28
1604649600000,9
1604653200000,81
1604656800000,37
1604660400000,74
1604664000000,100
1604667600000,16
1604671200000,1
1604674800000,62
1604678400000,15
1604682000000,64
1604685600000,97
1604689200000,49
1604692800000,33
1604696400000,40
1604700000000,87
1604703600000,83
1604707200000,75
1604710800000,58
1604714400000,3
1604718000000,86
1604721600000,5
1604725200000,84
1604728800000,4
1604732400000,76
1604736000000,9
1604739600000,75
1604743200000,52
1604746800000,84
1604750400000,64
1604754000000,8
1604757600000,43
1604761200000,45
1604764800000,12
1604768400000,47
1604772000000,71
1604775600000,7
1604779200000,42
1604782800000,59
1604786400000,91
1604790000000,70
1604793600000,68
1604797200000,20
1604800800000,32
1604804400000,45
1604808000000,85
1604811600000,40
1604815200000,73
1604818800000,33
1604822400000,88
1604826000000,84
1604829600000,68
1604833200000,86
1604836800000,43
1604840400000,92
1604844000000,81
1604847600000,35
1604851200000,62
1604854800000,2
1604858400000,4
1604862000000,88
1604865600000,98
1604869200000,12
1604872800000,27
1604876400000,47
1604880000000,7
1604883600000,85
1604887200000,20
1604890800000,8
1604894400000,29
1604898000000,9
1604901600000,20
1604905200000,44
1604908800000,55
1604912400000,46
1604916000000,89
1604919600000,70
1604923200000,53
1604926800000,71
1604930400000,28
1604934000000,8
1604937600000,41
1604941200000,63
1604944800000,90
1604948400000,61
1604952000000,68
1604955600000,81
1604959200000,15
1604962800000,32
1604966400000,15
1604970000000,72
1604973600000,38
1604977200000,89
1604980800000,8
1604984400000,92
1604988000000,25
1604991600000,22
1604995200000,19
1604998800000,4
1605002400000,88
1605006000000,44
1605009600000,56
1605013200000,52
1605016800000,45
1605020400000,94
1605024000000,60
1605027600000,50
1605031200000,71
1605034800000,79
1605038400000,47
1605042000000,79
1605045600000,40
1605049200000,5
1605052800000,66
1605056400000,35
1605060000000,41
1605063600000,34
1605067200000,71
1605070800000,4
1605074400000,51
1605078000000,53
1605081600000,84
1605085200000,48
1605088800000,75
1605092400000,42
1605096000000,5
1605099600000,83
1605103200000,68
1605106800000,6
1605110400000,18
1605114000000,15
1605117600000,97
1605121200000,40
1605124800000,93
1605128400000,73
1605132000000,76
1605135600000,52
1605139200000,74
1605142800000,4
1605146400000,25
1605150000000,62
1605153600000,52
1605157200000,4
1605160800000,4
1605164400000,85
1605168000000,34
1605171600000,86
1605175200000,23
1605178800000,90
1605182400000,39
1605186000000,34
1605189600000,3
1605193200000,74
1605196800000,11
1605200400000,42
1605204000000,20
1605207600000,48
1605211200000,81
1605214800000,59
1605218400000,74
1605222000000,27
1605225600000,28
1605229200000,68
1605232800000,26
1605236400000,61
1605240000000,90
1605243600000,48
1605247200000,2
1605250800000,54
1605254400000,35
1605258000000,85
1605261600000,54
1605265200000,14
1605268800000,85
1605272400000,66
1605276000000,46
1605279600000,53
1605283200000,40
1605286800000,2
1605290400000,39
1605294000000,93
1605297600000,46
1605301200000,82
1605304800000,41
1605308400000,12
1605312000000,48
1605315600000,85
1605319200000,30
1605322800000,82
1605326400000,49
1605330000000,29
1605333600000,19
1605337200000,70
1605340800000,76
1605344400000,95
1605348000000,3
1605351600000,69
1605355200000,69
1605358800000,7
1605362400000,28
1605366000000,4
1605369600000,100
1605373200000,67
1605376800000,57
1605380400000,23
1605384000000,74
1605387600000,99
1605391200000,43
1605394800000,44
1605398400000,23
1605402000000,79
1605405600000,52
1605409200000,2
1605412800000,70
1605416400000,10
1605420000000,34
1605423600000,77
1605427200000,52
1605430800000,4
1605434400000,35
1605438000000,43
1605441600000,8
1605445200000,76
1605448800000,16
1605452400000,24
1605456000000,60
1605459600000,77
1605463200000,82
1605466800000,57
1605470400000,30
1605474000000,87
1605477600000,46
1605481200000,43
1605484800000,33
1605488400000,98
1605492000000,20
1605495600000,55
1605499200000,87
1605502800000,70
1605506400000,13
1605510000000,8
1605513600000,32
1605517200000,88
1605520800000,39
1605524400000,68
1605528000000,89
1605531600000,15
1605535200000,22
1605538800000,37
1605542400000,44
1605546000000,46
1605549600000,58
1605553200000,96
1605556800000,48
1605560400000,38
1605564000000,86
1605567600000,62
1605571200000,91
1605574800000,90
1605578400000,61
1605582000000,1
1605585600000,9
1605589200000,40
1605592800000,67
1605596400000,63
1605600000000,1
1605603600000,18
1605607200000,94
1605610800000,59
1605614400000,1
1605618000000,56
1605621600000,60
1605625200000,81
1605628800000,20
1605632400000,5
1605636000000,47
1605639600000,51
1605643200000,47
1605646800000,16
1605650400000,63
1605654000000,27
1605657600000,43
1605661200000,2
1605664800000,30
1605668400000,73
1605672000000,51
1605675600000,97
1605679200000,46
1605682800000,84
1605686400000,59
1605690000000,13
1605693600000,2
1605697200000,82
1605700800000,11
1605704400000,42
1605708000000,53
1605711600000,42
1605715200000,46
1605718800000,21
1605722400000,21
1605726000000,34
1605729600000,86
1605733200000,47
1605736800000,1
1605740400000,67
1605744000000,32
1605747600000,32
1605751200000,19
1605754800000,8
1605758400000,83
1605762000000,19
1605765600000,83
1605769200000,29
1605772800000,21
1605776400000,51
1605780000000,25
1605783600000,51
1605787200000,61
1605790800000,21
1605794400000,59
1605798000000,54
1605801600000,60
1605805200000,1
1605808800000,89
1605812400000,77
1605816000000,55
1605819600000,16
1605823200000,67
1605826800000,21
1605830400000,46
1605834000000,54
1605837600000,94
1605841200000,53
1605844800000,97
1605848400000,97
1605852000000,86
1605855600000,79
1605859200000,50
1605862800000,71
1605866400000,4
1605870000000,10
1605873600000,37
1605877200000,43
1605880800000,72
1605884400000,100
1605888000000,43
1605891600000,98
1605895200000,95
1605898800000,61
1605902400000,14
1605906000000,24
1605909600000,58
1605913200000,52
1605916800000,77
1605920400000,76
1605924000000,29
1605927600000,6
1605931200000,44
1605934800000,8
1605938400000,2
1605942000000,59
1605945600000,94
1605949200000,8
1605952800000,75
1605956400000,35
1605960000000,10
1605963600000,100
1605967200000,83
1605970800000,78
1605974400000,77
1605978000000,55
1605981600000,31
1605985200000,62
1605988800000,27
1605992400000,37
1605996000000,42
1605999600000,83
1606003200000,50
1606006800000,100
1606010400000,67
1606014000000,86
1606017600000,71
1606021200000,74
1606024800000,49
1606028400000,46
1606032000000,53
1606035600000,45
1606039200000,38
1606042800000,99
1606046400000,34
1606050000000,29
1606053600000,18
1606057200000,8
1606060800000,14
1606064400000,17
1606068000000,6
1606071600000,28
1606075200000,94
1606078800000,41
1606082400000,76
1606086000000,4
1606089600000,95
1606093200000,96
1606096800000,35
1606100400000,35
1606104000000,97
1606107600000,89
1606111200000,19
1606114800000,21
1606118400000,62
1606122000000,21
1606125600000,23
1606129200000,27
1606132800000,47
1606136400000,9
1606140000000,36
1606143600000,9
1606147200000,62
1606150800000,33
1606154400000,90
1606158000000,34
1606161600000,9
1606165200000,61
1606168800000,28
1606172400000,55
1606176000000,36
1606179600000,78
1606183200000,7
1606186800000,73
1606190400000,72
1606194000000,79
1606197600000,12
1606201200000,25
1606204800000,43
1606208400000,29
1606212000000,52
1606215600000,37
1606219200000,56
1606222800000,2
1606226400000,56
1606230000000,97
1606233600000,41
1606237200000,1
1606240800000,26
1606244400000,97
1606248000000,26
1606251600000,26
1606255200000,95
1606258800000,16
1606262400000,88
1606266000000,39
1606269600000,64
1606273200000,21
1606276800000,75
1606280400000,80
1606284000000,94
1606287600000,17
1606291200000,55
1606294800000,22
1606298400000,6
1606302000000,56
1606305600000,94
1606309200000,43
1606312800000,89
1606316400000,51
1606320000000,27
1606323600000,80
1606327200000,96
1606330800000,78
1606334400000,98
1606338000000,26
1606341600000,90
1606345200000,33
1606348800000,50
1606352400000,16
1606356000000,64
1606359600000,9
1606363200000,42
