date,consumption
1593579600000,66
1593583200000,75
1593586800000,44
1593590400000,22
1593594000000,61
1593597600000,64
1593601200000,39
1593604800000,96
1593608400000,84
1593612000000,55
1593615600000,56
1593619200000,10
1593622800000,77
1593626400000,24
1593630000000,82
1593633600000,11
1593637200000,63
1593640800000,29
1593644400000,19
1593648000000,17
1593651600000,10
1593655200000,20
1593658800000,64
1593662400000,42
1593666000000,98
1593669600000,52
1593673200000,35
1593676800000,57
1593680400000,26
1593684000000,75
1593687600000,34
1593691200000,46
1593694800000,53
1593698400000,89
1593702000000,59
1593705600000,71
1593709200000,67
1593712800000,24
1593716400000,13
1593720000000,27
1593723600000,70
1593727200000,23
1593730800000,44
1593734400000,55
1593738000000,99
1593741600000,83
1593745200000,15
1593748800000,91
1593752400000,55
1593756000000,4
1593759600000,25
1593763200000,93
1593766800000,35
1593770400000,76
1593774000000,54
1593777600000,82
1593781200000,40
1593784800000,30
1593788400000,32
1593792000000,80
1593795600000,60
1593799200000,42
1593802800000,32
1593806400000,21
1593810000000,44
1593813600000,14
1593817200000,27
1593820800000,65
1593824400000,76
1593828000000,23
1593831600000,14
1593835200000,56
1593838800000,25
1593842400000,70
1593846000000,3
1593849600000,1
1593853200000,60
1593856800000,21
1593860400000,91
1593864000000,71
1593867600000,73
1593871200000,99
1593874800000,45
1593878400000,97
1593882000000,37
1593885600000,76
1593889200000,69
1593892800000,61
1593896400000,97
1593900000000,62
1593903600000,77
1593907200000,29
1593910800000,82
1593914400000,84
1593918000000,23
1593921600000,61
1593925200000,78
1593928800000,92
1593932400000,37
1593936000000,33
1593939600000,46
1593943200000,58
1593946800000,99
1593950400000,39
1593954000000,14
1593957600000,60
1593961200000,79
1593964800000,54
1593968400000,36
1593972000000,26
1593975600000,62
1593979200000,54
1593982800000,96
1593986400000,61
1593990000000,66
1593993600000,98
1593997200000,46
1594000800000,56
1594004400000,85
1594008000000,56
1594011600000,84
1594015200000,51
1594018800000,19
1594022400000,53
1594026000000,98
1594029600000,37
1594033200000,73
1594036800000,19
1594040400000,15
1594044000000,81
1594047600000,22
1594051200000,52
1594054800000,55
1594058400000,39
1594062000000,90
1594065600000,58
1594069200000,47
1594072800000,60
1594076400000,27
1594080000000,75
1594083600000,75
1594087200000,99
1594090800000,96
1594094400000,49
1594098000000,47
1594101600000,63
1594105200000,95
1594108800000,15
1594112400000,84
1594116000000,44
1594119600000,68
1594123200000,16
1594126800000,47
1594130400000,53
1594134000000,13
1594137600000,35
1594141200000,59
1594144800000,54
1594148400000,74
1594152000000,22
1594155600000,50
1594159200000,35
1594162800000,56
1594166400000,65
1594170000000,48
1594173600000,90
1594177200000,52
1594180800000,73
1594184400000,9
1594188000000,57
1594191600000,97
1594195200000,84
1594198800000,51
1594202400000,24
1594206000000,30
1594209600000,90
1594213200000,95
1594216800000,31
1594220400000,91
1594224000000,8
1594227600000,66
1594231200000,81
1594234800000,57
1594238400000,51
1594242000000,29
1594245600000,43
1594249200000,55
1594252800000,96
1594256400000,51
1594260000000,83
1594263600000,13
1594267200000,92
1594270800000,53
1594274400000,12
1594278000000,59
1594281600000,83
1594285200000,29
1594288800000,74
1594292400000,78
1594296000000,87
1594299600000,58
1594303200000,98
1594306800000,100
1594310400000,4
1594314000000,81
1594317600000,61
1594321200000,77
1594324800000,13
1594328400000,96
1594332000000,64
1594335600000,53
1594339200000,28
1594342800000,5
1594346400000,3
1594350000000,7
1594353600000,54
1594357200000,66
1594360800000,64
1594364400000,87
1594368000000,42
1594371600000,5
1594375200000,92
1594378800000,16
1594382400000,79
1594386000000,100
1594389600000,86
1594393200000,57
1594396800000,40
1594400400000,49
1594404000000,75
1594407600000,79
1594411200000,6
1594414800000,44
1594418400000,39
1594422000000,41
1594425600000,96
1594429200000,4
1594432800000,59
1594436400000,81
1594440000000,30
1594443600000,30
1594447200000,38
1594450800000,74
1594454400000,72
1594458000000,41
1594461600000,23
1594465200000,66
1594468800000,96
1594472400000,8
1594476000000,33
1594479600000,85
1594483200000,62
1594486800000,76
1594490400000,84
1594494000000,32
1594497600000,83
1594501200000,22
1594504800000,44
1594508400000,29
1594512000000,68
1594515600000,9
1594519200000,25
1594522800000,4
1594526400000,19
1594530000000,61
1594533600000,39
1594537200000,60
1594540800000,62
1594544400000,7
1594548000000,69
1594551600000,65
1594555200000,12
1594558800000,40
1594562400000,13
1594566000000,29
1594569600000,33
1594573200000,4
1594576800000,88
1594580400000,81
1594584000000,7
1594587600000,21
1594591200000,45
1594594800000,88
1594598400000,9
1594602000000,67
1594605600000,86
1594609200000,59
1594612800000,52
1594616400000,40
1594620000000,25
1594623600000,85
